gene_id	ensembl_gene_id	gene_symbol	entrez_id	gene_name	baseMean	log2FoldChange	lfcSE	pvalue	padj	significant
ENSG00000186185	ENSG00000186185	KIF18B	146909	kinesin family member 18B	33.39916157161888	2.8420005892419553	0.3362821405218189	1.5249183227947788e-18	1.576765545769801e-16	upregulated
ENSG00000243290	ENSG00000243290	IGKV1-12	28940	immunoglobulin kappa variable 1-12	135.84607192073193	3.1894468274061376	0.3802905754611688	2.632828655408634e-18	2.6865245029860465e-16	upregulated
ENSG00000164687	ENSG00000164687	FABP5	2171	fatty acid binding protein 5	117.4976682728526	1.2249777100504151	0.14548518694556326	3.4300925266507325e-18	3.477172227996919e-16	upregulated
ENSG00000119326	ENSG00000119326	CTNNAL1	8727	catenin alpha like 1	86.92111111759125	2.0616775317787535	0.2464973693224439	3.5098081111236205e-18	3.534878169060218e-16	upregulated
ENSG00000211640	ENSG00000211640	IGLV6-57	28778	immunoglobulin lambda variable 6-57	1478.9128770805544	3.905523981909291	0.46894885031529376	4.1856234170690494e-18	4.188323819273611e-16	upregulated
ENSG00000282600	ENSG00000282600	IGHV3-69-1	28402	immunoglobulin heavy variable 3-69-1 (pseudogene)	52.61391344787376	3.2954837107196595	0.3956590055716832	4.3914954097681144e-18	4.366159859327144e-16	upregulated
ENSG00000135916	ENSG00000135916	ITM2C	81618	integral membrane protein 2C	1919.6189306946403	1.6757123204323645	0.2004515883552785	6.0275445597986745e-18	5.916912412815029e-16	upregulated
ENSG00000180535	ENSG00000180535	BHLHA15	168620	basic helix-loop-helix family member a15	43.9699814093859	3.421288074782133	0.4137742455839495	7.387144653740944e-18	7.160913348720128e-16	upregulated
ENSG00000047597	ENSG00000047597	XK	7504	X-linked Kx blood group antigen, Kell and VPS13A binding protein	151.01075766424768	3.23681358634405	0.3936245224609586	1.1831251962265734e-17	1.1327328267576638e-15	upregulated
ENSG00000211952	ENSG00000211952	IGHV4-28	28400	immunoglobulin heavy variable 4-28	108.10616800600704	2.9371186867133083	0.35840628512524075	1.3429979483310155e-17	1.2779078637186537e-15	upregulated
ENSG00000228716	ENSG00000228716	DHFR	1719	dihydrofolate reductase	55.4755041337378	1.6556041229952791	0.20119894978808153	1.3540554282967083e-17	1.280573152004997e-15	upregulated
ENSG00000166562	ENSG00000166562	SEC11C	90701	SEC11 homolog C, signal peptidase complex subunit	1143.1416524738952	1.3096222740460413	0.15877462606217269	1.3694434675219654e-17	1.2872768594706478e-15	upregulated
ENSG00000274997	ENSG00000274997	H2AC12	85235	H2A clustered histone 12	21.423328130189095	2.5039117419625607	0.30575851601307896	1.5323195064709995e-17	1.4317033461063373e-15	upregulated
ENSG00000168298	ENSG00000168298	H1-4	3008	H1.4 linker histone, cluster member	682.4422450046222	1.3886418328213457	0.16915285084490375	1.7368088939301048e-17	1.6130482601710138e-15	upregulated
ENSG00000105974	ENSG00000105974	CAV1	857	caveolin 1	43.058949753262205	3.1626882722722747	0.387306339077177	1.798142047801195e-17	1.6502475243429905e-15	upregulated
ENSG00000160957	ENSG00000160957	RECQL4	9401	RecQ like helicase 4	188.01839952135575	1.4911958702031385	0.1817921633803892	1.7938122837801805e-17	1.6502475243429905e-15	upregulated
ENSG00000140451	ENSG00000140451	PIF1	80119	PIF1 5'-to-3' DNA helicase	67.88526329288092	1.5671392207868553	0.1917575005097548	2.193689041628237e-17	2.0014186491561148e-15	upregulated
ENSG00000138778	ENSG00000138778	CENPE	1062	centromere protein E	81.77055468171409	1.6389113561842978	0.2006215633498337	2.2230751963017923e-17	2.016368204364959e-15	upregulated
ENSG00000211934	ENSG00000211934	IGHV1-2	28474	immunoglobulin heavy variable 1-2	2497.22351881879	3.5155379422898445	0.4325843678913578	2.3760611703106417e-17	2.142599346018492e-15	upregulated
ENSG00000277224	ENSG00000277224	H2BC7	8343	H2B clustered histone 7	23.51700272665738	2.2467183956660306	0.27705027703808466	2.6887785876617135e-17	2.4105754852389127e-15	upregulated
ENSG00000211648	ENSG00000211648	IGLV1-47	28822	immunoglobulin lambda variable 1-47	1616.9728552138808	3.4637508146790386	0.4274571327559898	2.7331039083111142e-17	2.436232276891114e-15	upregulated
ENSG00000170439	ENSG00000170439	TMT1B	196410	thiol methyltransferase 1B	179.18644498096612	5.398210275606632	0.6683569332720524	3.0932410687896116e-17	2.7414953701101077e-15	upregulated
ENSG00000104738	ENSG00000104738	MCM4	4173	minichromosome maintenance complex component 4	756.7855742095381	1.537110249945514	0.19021152052211973	3.8659563592481506e-17	3.4068740415874332e-15	upregulated
ENSG00000128228	ENSG00000128228	SDF2L1	23753	stromal cell derived factor 2 like 1	1016.2513610801936	1.1573374554792346	0.14310122239614245	5.880875664563288e-17	5.153241895896982e-15	upregulated
ENSG00000165948	ENSG00000165948	IFI27L1	122509	interferon alpha inducible protein 27 like 1	83.970487049069	1.3183460326405378	0.16342719005960651	6.00681897209941e-17	5.2340315874866206e-15	upregulated
ENSG00000029993	ENSG00000029993	HMGB3	3149	high mobility group box 3	124.06075832157184	1.7584438361507717	0.21886730708249097	6.139561449307661e-17	5.319809948534181e-15	upregulated
ENSG00000080986	ENSG00000080986	NDC80	10403	NDC80 kinetochore complex component	136.42297747935058	1.5082476244877454	0.1873598789708636	6.309385658121618e-17	5.436587308748128e-15	upregulated
ENSG00000120885	ENSG00000120885	CLU	1191	clusterin	5060.277291658486	3.082921832829282	0.3861088371687881	7.171078478449223e-17	6.1449407293230626e-15	upregulated
ENSG00000119333	ENSG00000119333	DYNC2I2	89891	dynein 2 intermediate chain 2	293.5292322762377	1.1672261967754445	0.14516241171085129	8.492577828951814e-17	7.197807766505061e-15	upregulated
ENSG00000211970	ENSG00000211970	IGHV4-61	28391	immunoglobulin heavy variable 4-61	438.5699492299738	3.394105084666023	0.42965461408163463	1.4372234448391831e-16	1.1984589048094475e-14	upregulated
ENSG00000137198	ENSG00000137198	GMPR	2766	guanosine monophosphate reductase	470.6062762247352	2.5922192249682214	0.3280759443752613	1.5582038105852139e-16	1.2814322585874763e-14	upregulated
ENSG00000270550	ENSG00000270550	IGHV3-30	28439	immunoglobulin heavy variable 3-30	1757.3788634032394	2.942043433779484	0.3721766523648138	1.554925104197241e-16	1.2814322585874763e-14	upregulated
ENSG00000211669	ENSG00000211669	IGLV3-10	28803	immunoglobulin lambda variable 3-10	1159.4195544161312	4.289621837338793	0.5441722518459994	1.5770029829314807e-16	1.2873324350140667e-14	upregulated
ENSG00000101335	ENSG00000101335	MYL9	10398	myosin light chain 9	681.0117239131348	3.5807706662758143	0.4567672240595696	2.2839016097131716e-16	1.8449642690964215e-14	upregulated
ENSG00000240864	ENSG00000240864	IGKV1-16	28938	immunoglobulin kappa variable 1-16	272.36292424773063	2.7993705156560997	0.3587591127411874	3.232535619660629e-16	2.584362240254451e-14	upregulated
ENSG00000142731	ENSG00000142731	PLK4	10733	polo like kinase 4	96.55665559342378	1.362673965953252	0.1735167691813949	3.383560387438362e-16	2.6912318773932815e-14	upregulated
ENSG00000196465	ENSG00000196465	MYL6B	140465	myosin light chain 6B	55.59798183213018	1.3198716795146328	0.16913258611957574	5.140096186343653e-16	4.026408679302528e-14	upregulated
ENSG00000211650	ENSG00000211650	IGLV5-45	28781	immunoglobulin lambda variable 5-45	224.92313446842496	3.74532159532553	0.48452840617689646	5.386097119359653e-16	4.197907855340111e-14	upregulated
ENSG00000168268	ENSG00000168268	NT5DC2	64943	5'-nucleotidase domain containing 2	167.9393133081504	2.0642837231870224	0.2668805837472244	5.987067884574333e-16	4.6429711444873954e-14	upregulated
ENSG00000165891	ENSG00000165891	E2F7	144455	E2F transcription factor 7	19.534370240565657	2.6092766022228484	0.33787689069025706	6.678070639129202e-16	5.15307838870119e-14	upregulated
ENSG00000109674	ENSG00000109674	NEIL3	55247	nei like DNA glycosylase 3	19.481814516532896	2.1122376142465193	0.2728604589119406	6.737839996533758e-16	5.173460314170227e-14	upregulated
ENSG00000203760	ENSG00000203760	CENPW	387103	centromere protein W	98.540099884621	1.3738729753225372	0.1772224534908956	7.355198724214369e-16	5.5921143241453384e-14	upregulated
ENSG00000151725	ENSG00000151725	CENPU	79682	centromere protein U	103.22964926988288	1.834494277680302	0.2378608003226663	7.722591539134124e-16	5.842799744974159e-14	upregulated
ENSG00000243238	ENSG00000243238	IGKV2-30	28919	immunoglobulin kappa variable 2-30	490.48367028308104	3.658765253678355	0.4779842246335656	9.626595627010677e-16	7.212970926325393e-14	upregulated
ENSG00000183087	ENSG00000183087	GAS6	2621	growth arrest specific 6	425.4553487397929	1.757125461775891	0.2294149155265866	1.3058238225178297e-15	9.598733406280349e-14	upregulated
ENSG00000123473	ENSG00000123473	STIL	6491	STIL centriolar assembly protein	85.82132719223488	1.6734271247273955	0.21891681988701384	1.4158762365901824e-15	1.035860397618572e-13	upregulated
ENSG00000074842	ENSG00000074842	MYDGF	56005	myeloid derived growth factor	2032.4054943212925	1.0220366417819902	0.13273160628317135	1.523689662958014e-15	1.0991826359292465e-13	upregulated
ENSG00000168496	ENSG00000168496	FEN1	2237	flap structure-specific endonuclease 1	512.8563028175648	1.1054414263305403	0.14393946325780613	1.6025961825325042e-15	1.15075309217959e-13	upregulated
ENSG00000211890	ENSG00000211890	IGHA2	3494	immunoglobulin heavy constant alpha 2 (A2m marker)	6062.863826035627	3.24172214489808	0.4262330768855364	1.615932878506031e-15	1.1549824398907161e-13	upregulated
ENSG00000149554	ENSG00000149554	CHEK1	1111	checkpoint kinase 1	75.20550302004581	1.59317748529463	0.2092301171630317	1.886366296816866e-15	1.342089048790348e-13	upregulated
ENSG00000123989	ENSG00000123989	CHPF	79586	chondroitin polymerizing factor	420.39024625743986	1.430360187207485	0.18833930474005137	2.0012116515182024e-15	1.417296471006727e-13	upregulated
ENSG00000100479	ENSG00000100479	POLE2	5427	DNA polymerase epsilon 2, accessory subunit	34.98567928556211	1.941076390089026	0.2560993477458867	2.221032072903633e-15	1.55874241858531e-13	upregulated
ENSG00000184678	ENSG00000184678	H2BC21	8349	H2B clustered histone 21	795.7761636282437	1.6443421524138966	0.2174563938817058	3.102559361663929e-15	2.167598905378718e-13	upregulated
ENSG00000137807	ENSG00000137807	KIF23	9493	kinesin family member 23	94.14920642908778	1.6836897296723936	0.22345371450109708	3.386910097443695e-15	2.355649130553888e-13	upregulated
ENSG00000211665	ENSG00000211665	IGLV3-16	28799	immunoglobulin lambda variable 3-16	91.92338805962508	3.517477342536654	0.4701934638395761	3.635952490116915e-15	2.506383249853927e-13	upregulated
ENSG00000223609	ENSG00000223609	HBD	3045	hemoglobin subunit delta	798.5421068907182	6.18338791981717	0.8291561563513851	3.738701428047255e-15	2.556296886473121e-13	upregulated
ENSG00000106853	ENSG00000106853	PTGR1	22949	prostaglandin reductase 1	21.827878773699503	2.6040163434196617	0.34802319016151917	3.9038213915578e-15	2.655625867678135e-13	upregulated
ENSG00000138798	ENSG00000138798	EGF	1950	epidermal growth factor	111.83343951236564	2.6804697291518655	0.3593278501682468	4.5857692040584406e-15	3.092403493693322e-13	upregulated
ENSG00000146858	ENSG00000146858	ZC3HAV1L	92092	zinc finger CCCH-type containing, antiviral 1 like	20.91465083007496	2.3772067967874295	0.3186224200892376	5.1030820476022026e-15	3.4263550891043365e-13	upregulated
ENSG00000241294	ENSG00000241294	IGKV2-24	28923	immunoglobulin kappa variable 2-24	166.74306500605303	3.9495317369789777	0.5331824607693382	6.350474222673135e-15	4.2272899224746916e-13	upregulated
ENSG00000211965	ENSG00000211965	IGHV3-49	28423	immunoglobulin heavy variable 3-49	506.6601946768888	2.9395338027731492	0.3965804616169402	6.468982299065203e-15	4.2877741648932184e-13	upregulated
ENSG00000124721	ENSG00000124721	DNAH8	1769	dynein axonemal heavy chain 8	15.550338849855969	1.728919959856417	0.2321525007351246	6.6254773297760955e-15	4.3728150376522234e-13	upregulated
ENSG00000075702	ENSG00000075702	WDR62	284403	WD repeat domain 62	99.25554364264596	1.2497643352347216	0.16721732760284896	6.953944573165762e-15	4.550872587755315e-13	upregulated
ENSG00000211972	ENSG00000211972	IGHV3-66	28412	immunoglobulin heavy variable 3-66	118.08597318359114	2.7885744267356785	0.3785841556375405	9.277383208159621e-15	5.995508898273154e-13	upregulated
ENSG00000105011	ENSG00000105011	ASF1B	55723	anti-silencing function 1B histone chaperone	300.9100734292491	1.1494313087564425	0.15460246081378812	1.0118575317997815e-14	6.511995982661665e-13	upregulated
ENSG00000166091	ENSG00000166091	CMTM5	116173	CKLF like MARVEL transmembrane domain containing 5	197.8837475854096	2.670929288197862	0.36336120312585807	1.0383868879699087e-14	6.627728655314108e-13	upregulated
ENSG00000211651	ENSG00000211651	IGLV1-44	28823	immunoglobulin lambda variable 1-44	1605.211764588824	3.0559465596058537	0.41581452916811235	1.0749535060877303e-14	6.833003639106844e-13	upregulated
ENSG00000173210	ENSG00000173210	ABLIM3	22885	actin binding LIM protein family member 3	239.83324738886975	2.6660432552804	0.3642775190495572	1.3260569632449591e-14	8.293203024165049e-13	upregulated
ENSG00000129173	ENSG00000129173	E2F8	79733	E2F transcription factor 8	24.65369887274348	2.6728559201691664	0.36516872362663894	1.4068978878952686e-14	8.728394496502246e-13	upregulated
ENSG00000162722	ENSG00000162722	TRIM58	25893	tripartite motif containing 58	1247.625494148732	2.759735944991054	0.3780539496522121	1.507229124227108e-14	9.313595106279858e-13	upregulated
ENSG00000197903	ENSG00000197903	H2BC12	85236	H2B clustered histone 12	178.66336822929355	1.2261127020184532	0.1664398504394427	1.5208957879490182e-14	9.360751456781457e-13	upregulated
ENSG00000136010	ENSG00000136010	ALDH1L2	160428	aldehyde dehydrogenase 1 family member L2	21.10493735248727	1.9854569157184785	0.27170838261439484	1.722852220333928e-14	1.0561833176829733e-12	upregulated
ENSG00000161911	ENSG00000161911	TREML1	340205	triggering receptor expressed on myeloid cells like 1	959.285001127262	2.8002929673431822	0.3844502157385165	1.7686524084346547e-14	1.0673851694483072e-12	upregulated
ENSG00000211654	ENSG00000211654	IGLV5-37	28783	immunoglobulin lambda variable 5-37	114.45353614243658	4.4724884004183245	0.6156400176132876	1.7600104170246173e-14	1.0673851694483072e-12	upregulated
ENSG00000172889	ENSG00000172889	EGFL7	51162	EGF like domain multiple 7	101.85181963316954	2.341732268031404	0.3219679323863356	1.9570447286613242e-14	1.1674524515975825e-12	upregulated
ENSG00000105610	ENSG00000105610	KLF1	10661	KLF transcription factor 1	59.96220068050633	3.102657849350827	0.4274313285839631	1.952995505784371e-14	1.1674524515975825e-12	upregulated
ENSG00000076382	ENSG00000076382	SPAG5	10615	sperm associated antigen 5	274.1119204040901	1.597946856051139	0.21844978369202137	1.9815166399885363e-14	1.1775219573265208e-12	upregulated
ENSG00000113140	ENSG00000113140	SPARC	6678	secreted protein acidic and cysteine rich	3560.610032751684	2.4853545789400773	0.34328287228929055	2.3349168450982873e-14	1.376979477850739e-12	upregulated
ENSG00000146410	ENSG00000146410	MTFR2	113115	mitochondrial fission regulator 2	26.511047882721744	1.7304094109926162	0.23834504508794496	2.8042217431703015e-14	1.647480274112552e-12	upregulated
ENSG00000211895	ENSG00000211895	IGHA1	3493	immunoglobulin heavy constant alpha 1	42830.51284871931	3.1098612894971134	0.4331769832865631	3.409086361516968e-14	1.99528035725012e-12	upregulated
ENSG00000092621	ENSG00000092621	PHGDH	26227	phosphoglycerate dehydrogenase	195.6437412956357	1.3728816866174498	0.19001142193326703	3.8477336503755035e-14	2.239483749366727e-12	upregulated
ENSG00000211938	ENSG00000211938	IGHV3-7	28452	immunoglobulin heavy variable 3-7	1116.8046750518615	2.47822338713465	0.3449602259698892	3.855204133339239e-14	2.239483749366727e-12	upregulated
ENSG00000124635	ENSG00000124635	H2BC11	8970	H2B clustered histone 11	68.57839946256406	2.4073455995545436	0.3359763569940723	4.2331621405000355e-14	2.4407563122362656e-12	upregulated
ENSG00000129810	ENSG00000129810	SGO1	151648	shugoshin 1	32.097906953554116	1.6584035546152982	0.23052540493678064	4.3862502157654823e-14	2.510359440831093e-12	upregulated
ENSG00000005961	ENSG00000005961	ITGA2B	3674	integrin subunit alpha 2b	5132.247686086879	2.942705865235657	0.4130986712756019	5.0485335775998467e-14	2.878777786344618e-12	upregulated
ENSG00000076003	ENSG00000076003	MCM6	4175	minichromosome maintenance complex component 6	661.4487035104954	1.0117468347146896	0.14014099063629032	5.78830026130107e-14	3.2885178407611573e-12	upregulated
ENSG00000240671	ENSG00000240671	IGKV1-8	28942	immunoglobulin kappa variable 1-8	224.63488817250104	2.697491459542104	0.3798611671449112	6.491724954817009e-14	3.6480671756960796e-12	upregulated
ENSG00000211625	ENSG00000211625	IGKV3D-20	28874	immunoglobulin kappa variable 3D-20	507.3303022946122	4.660093731787443	0.6580851093591734	6.524519498072799e-14	3.653259834480473e-12	upregulated
ENSG00000232216	ENSG00000232216	IGHV3-43	28426	immunoglobulin heavy variable 3-43	319.8335144347368	3.409990030455253	0.48310169594187297	8.349663076675144e-14	4.625116939972553e-12	upregulated
ENSG00000176055	ENSG00000176055	MBLAC2	153364	metallo-beta-lactamase domain containing 2	62.71908876460166	-1.0164891795087554	0.14193384585164823	9.171268835490389e-14	5.044197859519713e-12	downregulated
ENSG00000004468	ENSG00000004468	CD38	952	CD38 molecule	941.351125199656	1.5703561447316852	0.22158163222985927	9.785874514104236e-14	5.349454912236435e-12	upregulated
ENSG00000246705	ENSG00000246705	H2AJ	55766	H2A.J histone	563.4891288280978	1.0623439045624392	0.1488510925255393	9.974420459071222e-14	5.428184607726129e-12	upregulated
ENSG00000164611	ENSG00000164611	PTTG1	9232	PTTG1 regulator of sister chromatid separation, securin	204.2442178226403	1.4678571543443628	0.20716847483024625	1.0569315757185337e-13	5.73182123755051e-12	upregulated
ENSG00000164109	ENSG00000164109	MAD2L1	4085	mitotic arrest deficient 2 like 1	184.73477015559556	1.347739593775409	0.190146173369721	1.0681529680954203e-13	5.7724921725296055e-12	upregulated
ENSG00000152207	ENSG00000152207	CYSLTR2	57105	cysteinyl leukotriene receptor 2	194.38447043773965	-1.7100947870184962	0.24244621979510111	1.128818308285113e-13	6.0372317108627926e-12	downregulated
ENSG00000132170	ENSG00000132170	PPARG	5468	peroxisome proliferator activated receptor gamma	43.37282736150207	2.9950689082983364	0.4273459156362142	1.1984342339037065e-13	6.3875309167857335e-12	upregulated
ENSG00000087586	ENSG00000087586	AURKA	6790	aurora kinase A	94.1789390389367	1.293414206363036	0.182809125886738	1.265387493767545e-13	6.721287680936513e-12	upregulated
ENSG00000163053	ENSG00000163053	SLC16A14	151473	solute carrier family 16 member 14	24.886846853939943	2.425691505505594	0.34574460192379514	1.295314724808278e-13	6.856768389684774e-12	upregulated
ENSG00000123352	ENSG00000123352	SPATS2	65244	spermatogenesis associated serine rich 2	123.60944095805137	1.074641905400335	0.151484743794287	1.3755745782376298e-13	7.2568577239679045e-12	upregulated
ENSG00000108950	ENSG00000108950	FAM20A	54757	FAM20A golgi associated secretory pathway pseudokinase	368.856804454492	3.1517026139890354	0.451068010577803	1.4085618476504657e-13	7.405692968494482e-12	upregulated
ENSG00000145050	ENSG00000145050	MANF	7873	mesencephalic astrocyte derived neurotrophic factor	443.3673446387103	1.0937905848783598	0.15569064860303253	1.5934964728878122e-13	8.349706180570934e-12	upregulated
ENSG00000211937	ENSG00000211937	IGHV2-5	28457	immunoglobulin heavy variable 2-5	601.2190720880426	2.7469694752683385	0.3938187078809055	1.6222658296529517e-13	8.471832665965414e-12	upregulated
ENSG00000137941	ENSG00000137941	TTLL7	79739	tubulin tyrosine ligase like 7	24.68021913576267	2.428111205516215	0.3479004578188378	1.648050937136868e-13	8.577607394292893e-12	upregulated
ENSG00000088826	ENSG00000088826	SMOX	54498	spermine oxidase	605.2564220769202	2.235102413677123	0.3200513549329265	1.6718267043307581e-13	8.672251566612058e-12	upregulated
ENSG00000244575	ENSG00000244575	IGKV1-27	28935	immunoglobulin kappa variable 1-27	185.1510729800453	2.9382708153445978	0.4247776607737615	2.356823014979244e-13	1.2132048079246283e-11	upregulated
ENSG00000174175	ENSG00000174175	SELP	6403	selectin P	651.8554242680409	2.3971927331200296	0.3464565426892925	2.545985766157982e-13	1.3032422189145314e-11	upregulated
ENSG00000140682	ENSG00000140682	TGFB1I1	7041	transforming growth factor beta 1 induced transcript 1	67.98067475105105	2.4921914567387966	0.36152124211237785	2.899595404822246e-13	1.469696886561864e-11	upregulated
ENSG00000078900	ENSG00000078900	TP73	7161	tumor protein p73	27.78162959187765	2.0697928907240093	0.30096848152275646	3.4995530704708154e-13	1.74614109787887e-11	upregulated
ENSG00000111247	ENSG00000111247	RAD51AP1	10635	RAD51 associated protein 1	54.773483954272535	1.398135919440905	0.20197217356848285	3.501288726243253e-13	1.74614109787887e-11	upregulated
ENSG00000211663	ENSG00000211663	IGLV3-19	28797	immunoglobulin lambda variable 3-19	3166.6546628476895	3.74131457103514	0.5469972960313891	3.885118540618384e-13	1.919050591241756e-11	upregulated
ENSG00000169715	ENSG00000169715	MT1E	4493	metallothionein 1E	59.45878291028594	1.9049438456914431	0.27838944515777825	4.730206535240014e-13	2.3070913006783835e-11	upregulated
ENSG00000105711	ENSG00000105711	SCN1B	6324	sodium voltage-gated channel beta subunit 1	57.85905303868768	1.6613283699973251	0.24276114209652083	4.991936434882467e-13	2.4271139217876823e-11	upregulated
ENSG00000157445	ENSG00000157445	CACNA2D3	55799	calcium voltage-gated channel auxiliary subunit alpha2delta 3	109.82480501079978	-1.8623178567293175	0.27239798676421273	5.033051174323252e-13	2.4394569910548017e-11	downregulated
ENSG00000122966	ENSG00000122966	CIT	11113	citron rho-interacting serine/threonine kinase	48.78288145362852	1.6377547101727747	0.24022267314716783	6.355364341844974e-13	3.0612329485098e-11	upregulated
ENSG00000117632	ENSG00000117632	STMN1	3925	stathmin 1	1287.6110894314625	1.2979402936879474	0.1896227228063249	6.53381258738997e-13	3.137443753263728e-11	upregulated
ENSG00000169247	ENSG00000169247	SH3TC2	79628	SH3 domain and tetratricopeptide repeats 2	75.60820403780843	2.0885819805101766	0.3081634766815515	7.043562480389303e-13	3.3717794466308046e-11	upregulated
ENSG00000273802	ENSG00000273802	H2BC8	8339	H2B clustered histone 8	50.87363470481381	1.8857850876102396	0.27808855181656705	7.255937462151607e-13	3.4627566165529657e-11	upregulated
ENSG00000167100	ENSG00000167100	SAMD14	201191	sterile alpha motif domain containing 14	46.899378522873185	3.1302296220623043	0.4656207689444612	8.661769623652108e-13	4.108380638007467e-11	upregulated
ENSG00000204420	ENSG00000204420	MPIG6B	80739	megakaryocyte and platelet inhibitory receptor G6b	1286.2644321416242	2.3240951075023935	0.3454241672234832	9.939379716831137e-13	4.6715084669106333e-11	upregulated
ENSG00000112029	ENSG00000112029	FBXO5	26271	F-box protein 5	134.2779414443181	1.0474365603460822	0.15376481376953854	1.0466680544134106e-12	4.904477801798187e-11	upregulated
ENSG00000152952	ENSG00000152952	PLOD2	5352	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	30.928118631530506	2.4757470124525813	0.3696752266861718	1.1422047718611952e-12	5.319998802272414e-11	upregulated
ENSG00000189057	ENSG00000189057	FAM111B	374393	FAM111 trypsin like peptidase B	76.39596268281669	1.6534776526357224	0.24591951306901477	1.1997831983082737e-12	5.571448325078239e-11	upregulated
ENSG00000100097	ENSG00000100097	LGALS1	3956	galectin 1	4182.000254569363	1.2099384017559116	0.17768562402447824	1.2830485508744253e-12	5.940323290764876e-11	upregulated
ENSG00000205639	ENSG00000205639	MFSD2B	388931	MFSD2 lysolipid transporter B, sphingolipid	111.19929423105606	2.4989780572321085	0.3749941289440773	1.4053352296150573e-12	6.467878163599271e-11	upregulated
ENSG00000135069	ENSG00000135069	PSAT1	29968	phosphoserine aminotransferase 1	137.3239641966186	1.410809313368217	0.21013188246992115	1.4731518415538485e-12	6.739995593657873e-11	upregulated
ENSG00000131845	ENSG00000131845	ZNF304	57343	zinc finger protein 304	108.41076817255887	-1.533580455600619	0.2292225227143937	1.5967471511870294e-12	7.241388396172757e-11	downregulated
ENSG00000110492	ENSG00000110492	MDK	4192	midkine	19.87318703543042	1.513603030063745	0.22676566740503132	1.7432954965472329e-12	7.882948440655273e-11	upregulated
ENSG00000145335	ENSG00000145335	SNCA	6622	synuclein alpha	631.5317817261986	2.3676302417900663	0.35682095058300667	1.7515514407895036e-12	7.897256641466628e-11	upregulated
ENSG00000259719	ENSG00000259719	ENSG00000259719	NA	NA	59.29275412116717	2.423213236249008	0.36588779518787257	1.8952511022771937e-12	8.471280863492588e-11	upregulated
ENSG00000211662	ENSG00000211662	IGLV3-21	28796	immunoglobulin lambda variable 3-21	1728.2319189974114	2.7463471208693355	0.41422833813754073	1.8906273341717835e-12	8.471280863492588e-11	upregulated
ENSG00000065485	ENSG00000065485	PDIA5	10954	protein disulfide isomerase family A member 5	220.86066549719115	1.142495918989986	0.1717351052253415	2.2457051192853445e-12	9.951681828604484e-11	upregulated
ENSG00000118496	ENSG00000118496	FBXO30	84085	F-box protein 30	161.56214587265575	-1.1199376873321398	0.16788666615863607	2.42776526801431e-12	1.0636903759011848e-10	downregulated
ENSG00000143776	ENSG00000143776	CDC42BPA	8476	CDC42 binding protein kinase alpha	53.96826006230549	1.763027885163505	0.2672334647606421	2.6324858980961637e-12	1.1436934532064848e-10	upregulated
ENSG00000158406	ENSG00000158406	H4C8	8365	H4 clustered histone 8	110.21584978577444	2.3569223357275293	0.35899944189092786	2.7953110283098953e-12	1.20431316803018e-10	upregulated
ENSG00000105048	ENSG00000105048	TNNT1	7138	troponin T1, slow skeletal type	217.724955427205	2.874392774500621	0.4390331149523494	2.9976627023422107e-12	1.2879154712833154e-10	upregulated
ENSG00000211933	ENSG00000211933	IGHV6-1	28385	immunoglobulin heavy variable 6-1	222.26726582061835	2.4736656080539787	0.3787918691040134	3.516342367435975e-12	1.5024371933590075e-10	upregulated
ENSG00000136982	ENSG00000136982	DSCC1	79075	DNA replication and sister chromatid cohesion 1	20.586747150438917	2.0351789812173706	0.3133158239061912	4.4526340685492176e-12	1.8817535259727075e-10	upregulated
ENSG00000148346	ENSG00000148346	LCN2	3934	lipocalin 2	62.11184695213169	2.561541802273742	0.39588598546479375	5.08990310836499e-12	2.1394145585566663e-10	upregulated
ENSG00000102145	ENSG00000102145	GATA1	2623	GATA binding protein 1	89.94405271059306	2.435489456650909	0.3770758195079462	5.562022601079144e-12	2.3190045844821915e-10	upregulated
ENSG00000079931	ENSG00000079931	MOXD1	26002	monooxygenase DBH like 1	27.664699376815857	1.6432394332843363	0.252965096622902	5.628030201374725e-12	2.3402345421802136e-10	upregulated
ENSG00000239855	ENSG00000239855	IGKV1-6	28943	immunoglobulin kappa variable 1-6	156.45432188125548	2.7640310834651753	0.42848225781879945	5.767071656400479e-12	2.3916385398601987e-10	upregulated
ENSG00000105971	ENSG00000105971	CAV2	858	caveolin 2	31.146148274921952	2.6398734236835364	0.4097667669588057	6.0069730544000955e-12	2.484484055299879e-10	upregulated
ENSG00000105136	ENSG00000105136	ZNF419	79744	zinc finger protein 419	93.3690569404874	-1.0614703747507237	0.1620909170435719	6.245126000673546e-12	2.5736830606280105e-10	downregulated
ENSG00000179750	ENSG00000179750	APOBEC3B	9582	apolipoprotein B mRNA editing enzyme catalytic subunit 3B	85.77753543852111	2.104380639985156	0.3262701083175187	6.4346885038471284e-12	2.6402650448325123e-10	upregulated
ENSG00000070182	ENSG00000070182	SPTB	6710	spectrin beta, erythrocytic	149.1290554566151	2.8043631176569956	0.4394253048104813	8.807624660178959e-12	3.548214505957809e-10	upregulated
ENSG00000278828	ENSG00000278828	H3C10	8357	H3 clustered histone 10	637.806892169282	2.215929277682511	0.346309776560575	8.98992712381878e-12	3.6122738261769237e-10	upregulated
