ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043372	positive regulation of CD4-positive, alpha-beta T cell differentiation	3/77	31/11812	0.0010498910414785177	0.03140236271836026	0.025674826359090845	IL23R/IL23A/CD83	3
GO:0060675	ureteric bud morphogenesis	3/77	31/11812	0.0010498910414785177	0.03140236271836026	0.025674826359090845	DCHS1/NOG/HES1	3
GO:0072171	mesonephric tubule morphogenesis	3/77	31/11812	0.0010498910414785177	0.03140236271836026	0.025674826359090845	DCHS1/NOG/HES1	3
GO:0032946	positive regulation of mononuclear cell proliferation	5/77	119/11812	0.0010572561576766303	0.03140236271836026	0.025674826359090845	IL23R/IL23A/CD209/IL1B/HES1	5
GO:0048247	lymphocyte chemotaxis	3/77	32/11812	0.001153094295081164	0.03308794307749849	0.02705297052688191	KLRC4-KLRK1/CCL4/CCL20	3
GO:1904894	positive regulation of receptor signaling pathway via STAT	3/77	32/11812	0.001153094295081164	0.03308794307749849	0.02705297052688191	IL23R/IL23A/HES1	3
GO:0022409	positive regulation of cell-cell adhesion	7/77	257/11812	0.001398543119764272	0.03946222502934854	0.032264635131403825	KLRC4-KLRK1/IL23R/IL23A/CD209/IL1B/CD83/HES1	7
GO:0003179	heart valve morphogenesis	3/77	35/11812	0.0015003819463139062	0.04031978785888005	0.03296578545368065	DCHS1/ADAMTS5/OLFM1	3
GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	3/77	35/11812	0.0015003819463139062	0.04031978785888005	0.03296578545368065	IL23R/IL23A/HES1	3
GO:0072078	nephron tubule morphogenesis	3/77	35/11812	0.0015003819463139062	0.04031978785888005	0.03296578545368065	DCHS1/NOG/HES1	3
GO:0002705	positive regulation of leukocyte mediated immunity	5/77	130/11812	0.001567604037106391	0.04116643800264326	0.03365801347559666	KLRC4-KLRK1/IL23R/IL23A/IL18RAP/IL1B	5
GO:0070665	positive regulation of leukocyte proliferation	5/77	131/11812	0.0016216173852034452	0.04116643800264326	0.03365801347559666	IL23R/IL23A/CD209/IL1B/HES1	5
GO:0072028	nephron morphogenesis	3/77	36/11812	0.0016291502340089181	0.04116643800264326	0.03365801347559666	DCHS1/NOG/HES1	3
GO:0072088	nephron epithelium morphogenesis	3/77	36/11812	0.0016291502340089181	0.04116643800264326	0.03365801347559666	DCHS1/NOG/HES1	3
GO:0061333	renal tubule morphogenesis	3/77	37/11812	0.0017646363525697316	0.041189457714839596	0.033676834578925036	DCHS1/NOG/HES1	3
GO:0048638	regulation of developmental growth	6/77	197/11812	0.0017701408836997166	0.041189457714839596	0.033676834578925036	SEMA4C/NOG/CXCR4/EPPK1/OLFM1/NRCAM	6
GO:0001910	regulation of leukocyte mediated cytotoxicity	4/77	80/11812	0.0018148966778463113	0.041189457714839596	0.033676834578925036	KLRC4-KLRK1/IL23R/IL23A/IL18RAP	4
GO:0032817	regulation of natural killer cell proliferation	2/77	10/11812	0.0018246954096946071	0.041189457714839596	0.033676834578925036	IL23R/IL23A	2
GO:0035461	vitamin transmembrane transport	2/77	10/11812	0.0018246954096946071	0.041189457714839596	0.033676834578925036	SLC19A2/SLC47A1	2
GO:0043379	memory T cell differentiation	2/77	10/11812	0.0018246954096946071	0.041189457714839596	0.033676834578925036	IL23R/IL23A	2
GO:0051133	regulation of NK T cell activation	2/77	10/11812	0.0018246954096946071	0.041189457714839596	0.033676834578925036	IL23R/IL23A	2
GO:0060037	pharyngeal system development	2/77	10/11812	0.0018246954096946071	0.041189457714839596	0.033676834578925036	NOG/HES1	2
GO:0050691	regulation of defense response to virus by host	3/77	39/11812	0.0020562553635742045	0.0452905253043687	0.03702990069030052	IL23R/IL23A/IL1B	3
GO:0060562	epithelial tube morphogenesis	6/77	203/11812	0.002059876224711394	0.0452905253043687	0.03702990069030052	SEMA4C/DCHS1/NOG/CXCR4/HES1/NRARP	6
GO:0030336	negative regulation of cell migration	6/77	204/11812	0.0021114609868381983	0.045829531419449614	0.03747059646008409	KLRC4-KLRK1/CD200R1/GPR18/NOG/EPPK1/TNFAIP6	6
GO:0072676	lymphocyte migration	4/77	84/11812	0.002171158888614905	0.045850917517005596	0.03748808190683767	KLRC4-KLRK1/CD200R1/CCL4/CCL20	4
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	3/77	40/11812	0.002212626988983538	0.045850917517005596	0.03748808190683767	IL23R/IL23A/CD83	3
GO:0021983	pituitary gland development	2/77	11/11812	0.002220776867332817	0.045850917517005596	0.03748808190683767	NOG/HES1	2
GO:0090715	immunological memory formation process	2/77	11/11812	0.002220776867332817	0.045850917517005596	0.03748808190683767	IL23R/IL23A	2
GO:0070555	response to interleukin-1	4/77	85/11812	0.0022672418021984775	0.04624626953159063	0.03781132491935318	IL1B/CCL4/HES1/CCL20	4
GO:0051251	positive regulation of lymphocyte activation	7/77	282/11812	0.0023709824804979645	0.04778658737479826	0.039070701276376234	KLRC4-KLRK1/IL23R/IL23A/CD209/IL1B/CD83/HES1	7
GO:0050768	negative regulation of neurogenesis	4/77	87/11812	0.0024681371643239325	0.04779478567701728	0.03907740427473978	SEMA4C/NOG/IL1B/HES1	4
GO:0045785	positive regulation of cell adhesion	8/77	365/11812	0.002525849734905237	0.04779478567701728	0.03907740427473978	KLRC4-KLRK1/CASS4/IL23R/IL23A/CD209/IL1B/CD83/HES1	8
GO:0003007	heart morphogenesis	5/77	145/11812	0.002529796008067955	0.04779478567701728	0.03907740427473978	DCHS1/ADAMTS5/NOG/OLFM1/HES1	5
GO:0034113	heterotypic cell-cell adhesion	3/77	42/11812	0.002547068037105203	0.04779478567701728	0.03907740427473978	CD200R1/IL1B/NRCAM	3
GO:0042088	T-helper 1 type immune response	3/77	42/11812	0.002547068037105203	0.04779478567701728	0.03907740427473978	IL23R/IL23A/IL1B	3
GO:0071674	mononuclear cell migration	5/77	146/11812	0.0026063568672032938	0.04779478567701728	0.03907740427473978	KLRC4-KLRK1/CD200R1/CXCR4/CCL4/CCL20	5
GO:2000146	negative regulation of cell motility	6/77	213/11812	0.0026209116401962763	0.04779478567701728	0.03907740427473978	KLRC4-KLRK1/CD200R1/GPR18/NOG/EPPK1/TNFAIP6	6
GO:0001787	natural killer cell proliferation	2/77	12/11812	0.002653697491813127	0.04779478567701728	0.03907740427473978	IL23R/IL23A	2
GO:0003272	endocardial cushion formation	2/77	12/11812	0.002653697491813127	0.04779478567701728	0.03907740427473978	DCHS1/NOG	2
GO:0051132	NK T cell activation	2/77	12/11812	0.002653697491813127	0.04779478567701728	0.03907740427473978	IL23R/IL23A	2
GO:0045685	regulation of glial cell differentiation	3/77	43/11812	0.0027253577495497134	0.048568743894607	0.03971019878845289	NOG/CXCR4/HES1	3
GO:0042129	regulation of T cell proliferation	5/77	148/11812	0.002764512140480501	0.04872975037921113	0.039841838995655576	IL23R/IL23A/CD209/IL1B/HES1	5
GO:0051961	negative regulation of nervous system development	4/77	90/11812	0.002791958527338145	0.04872975037921113	0.039841838995655576	SEMA4C/NOG/IL1B/HES1	4
GO:0031341	regulation of cell killing	4/77	91/11812	0.0029060662853030075	0.04910570947722576	0.0401492262023514	KLRC4-KLRK1/IL23R/IL23A/IL18RAP	4
GO:0003170	heart valve development	3/77	44/11812	0.002911168803481504	0.04910570947722576	0.0401492262023514	DCHS1/ADAMTS5/OLFM1	3
GO:0014015	positive regulation of gliogenesis	3/77	44/11812	0.002911168803481504	0.04910570947722576	0.0401492262023514	CXCR4/IL1B/HES1	3
GO:0048762	mesenchymal cell differentiation	5/77	150/11812	0.0029295195848787962	0.04910570947722576	0.0401492262023514	SEMA4C/NOG/IL1B/OLFM1/HES1	5
