gene_id	limma_logFC	limma_AveExpr	limma_t	limma_pvalue	limma_padj	limma_B	ensembl_gene_id	limma_significant
ENSG00000134765	-2.0310040515263554	1.0676611428462144	-4.692558599546021	3.982328470138397e-5	4.2161033837437913e-4	2.0790785816356507	ENSG00000134765	downregulated
ENSG00000240864	2.585149523793845	3.0864919497116436	4.693030535140966	4.067545483163806e-5	4.291110741221918e-4	1.842410605679273	ENSG00000240864	upregulated
ENSG00000197980	-1.1303343978609242	1.3605878213602212	-4.677252569664318	4.0724990345512586e-5	4.291110741221918e-4	2.0197689940622663	ENSG00000197980	downregulated
ENSG00000235257	1.5929463834394033	-0.6639934433824304	4.676466431377884	4.082171464774468e-5	4.2983353305262734e-4	2.122712931829886	ENSG00000235257	upregulated
ENSG00000278869	1.3978102732249016	-0.16980339081430387	4.672819958241446	4.127334335232526e-5	4.3224142835554676e-4	2.1009330500235164	ENSG00000278869	upregulated
ENSG00000099194	1.0742545735394446	3.6201208648375642	4.675146309152797	4.1691149275697256e-5	4.355076624425089e-4	1.7003262443191645	ENSG00000099194	upregulated
ENSG00000205309	1.6228191406965646	2.6727843625095553	4.673413600485791	4.227520204543338e-5	4.40354858109249e-4	1.8373797464572252	ENSG00000205309	upregulated
ENSG00000143369	1.76651399590612	-0.33468138258966135	4.662002215937496	4.264240807721221e-5	4.4328669522624754e-4	2.07645814806109	ENSG00000143369	upregulated
ENSG00000146700	1.3933086085850268	-0.21399327241009872	4.6557846857504845	4.344948515890313e-5	4.5046892701509857e-4	2.054518858768912	ENSG00000146700	upregulated
ENSG00000173210	2.0921633420631247	2.945168736809585	4.668888518977975	4.3720906672925094e-5	4.5271096808396124e-4	1.7800636091013313	ENSG00000173210	upregulated
ENSG00000185052	2.099601267674663	0.8963397494709543	4.657431331002391	4.431213729262848e-5	4.5757739641056434e-4	1.9844354349931876	ENSG00000185052	upregulated
ENSG00000135862	1.4855937806763255	3.4985542855684146	4.659321205705911	4.436238626888343e-5	4.5779149103817825e-4	1.6684517713357128	ENSG00000135862	upregulated
ENSG00000166091	2.0916639435750186	2.672851954163274	4.6578465270539375	4.500174743987908e-5	4.628495376608253e-4	1.7878241814917875	ENSG00000166091	upregulated
ENSG00000109272	2.6051003089428297	2.7464665104482213	4.653399440021666	4.5792425339982966e-5	4.688056217974494e-4	1.7733523981332375	ENSG00000109272	upregulated
ENSG00000254639	1.1291089788382214	-0.42694354486443187	4.633005492317156	4.6537370535117487e-5	4.747576461374594e-4	1.9964120366233864	ENSG00000254639	upregulated
ENSG00000142583	1.5679000660857723	2.2853746185494677	4.637460996917443	4.698791862876501e-5	4.785178056021965e-4	1.7837992155338274	ENSG00000142583	upregulated
ENSG00000237111	1.5056134057663213	0.5970655175958325	4.596556325508108	5.193484685449657e-5	5.190138367997692e-4	1.8470607720400745	ENSG00000237111	upregulated
ENSG00000254614	1.6154827544660866	2.0649322296896475	4.601763294687181	5.228614227150894e-5	5.207201709835406e-4	1.7083563696378627	ENSG00000254614	upregulated
ENSG00000144935	-1.1279560967809228	0.6637884876378757	-4.594182659630886	5.230702942568383e-5	5.207201709835406e-4	1.8374146012038715	ENSG00000144935	downregulated
ENSG00000213949	1.6068567155759315	2.5230687208054445	4.601854654206483	5.234527254656034e-5	5.207666306588524e-4	1.6507348893681364	ENSG00000213949	upregulated
ENSG00000260917	-1.0492234141694026	-0.23150425394638335	-4.584898957817608	5.378812803701678e-5	5.327291608263923e-4	1.8571418807662283	ENSG00000260917	downregulated
ENSG00000174175	1.8648267698307972	4.519698420212757	4.598313816461114	5.397653674243541e-5	5.339133194356972e-4	1.3367008065621597	ENSG00000174175	upregulated
ENSG00000003436	1.9107705936283157	0.8491185844528726	4.587713715643211	5.4347694817104093e-5	5.365580818671447e-4	1.7921346449621502	ENSG00000003436	upregulated
ENSG00000211857	-1.260975849506952	-0.38751076903636095	-4.571059907827674	5.6073105687044955e-5	5.49396000761887e-4	1.8240788634035	ENSG00000211857	downregulated
ENSG00000163220	1.3283082329242646	11.705279109929867	4.57156799613393	5.769209398079675e-5	5.627700488315457e-4	1.2880731671284398	ENSG00000163220	upregulated
ENSG00000196329	-1.0135201775285259	2.578072961008609	-4.559425772148915	5.806791023238139e-5	5.660800048423856e-4	1.5393304734721154	ENSG00000196329	downregulated
ENSG00000255491	1.6440024529426018	-0.7101986509683957	4.551630988061207	5.9443404291516924e-5	5.776736845622979e-4	1.776944381121421	ENSG00000255491	upregulated
ENSG00000232629	-2.9497545588895773	3.4706416952689505	-4.544786869774264	6.330767040041497e-5	6.068615376455107e-4	1.3978056907958614	ENSG00000232629	downregulated
ENSG00000165914	1.448065036941569	2.9100894769717494	4.529618496953372	6.49667968231576e-5	6.204649130093438e-4	1.385824159072282	ENSG00000165914	upregulated
ENSG00000168646	-1.183672743231618	2.7584187375743023	-4.524880490957182	6.526406370808886e-5	6.229203865307435e-4	1.4070147490305231	ENSG00000168646	downregulated
ENSG00000166681	1.0622718857476894	4.323087960705625	4.52136282387641	6.658797090794617e-5	6.316693754019847e-4	1.134515118992237	ENSG00000166681	upregulated
ENSG00000127920	1.4203558952074742	4.737234384928373	4.5234607577362285	6.745389001627528e-5	6.356074326563972e-4	1.0745819122775346	ENSG00000127920	upregulated
ENSG00000211652	2.3153835440471355	2.4818081181581424	4.515115021120705	6.914840830456081e-5	6.480313068300533e-4	1.4016646761401397	ENSG00000211652	upregulated
ENSG00000214274	1.2240579134721634	1.1431700126548674	4.499113458065041	6.958566783252027e-5	6.517353309676265e-4	1.5252802024917198	ENSG00000214274	upregulated
ENSG00000092200	-1.0168043318478528	1.4383694946329104	-4.4971615397347	6.9993807360774e-5	6.547671605341403e-4	1.4944346039324437	ENSG00000092200	downregulated
ENSG00000115607	-1.126107182055109	4.91843582033835	-4.499702077104049	7.147333594122567e-5	6.642009828929958e-4	1.002780794652118	ENSG00000115607	downregulated
ENSG00000171115	-1.1724568825483992	5.959058228014511	-4.5001248427033165	7.181049325194132e-5	6.661368124028767e-4	0.9099749564987629	ENSG00000171115	downregulated
ENSG00000110944	-1.391988603458278	2.764960267110656	-4.488551122361788	7.333886176975463e-5	6.782860739707182e-4	1.2988269603970712	ENSG00000110944	downregulated
ENSG00000278195	-1.0317035389516973	1.4444816280320265	-4.480599770280046	7.355306227927774e-5	6.798617377542298e-4	1.44700198770391	ENSG00000278195	downregulated
ENSG00000125730	-1.2924630771229728	2.2825685506898132	-4.48178398253534	7.429019372917002e-5	6.838224953943186e-4	1.3468228442935697	ENSG00000125730	downregulated
ENSG00000170858	1.8640150762623815	-0.39594089500952423	4.477413959604584	7.456944599596685e-5	6.859858288241079e-4	1.560671887983336	ENSG00000170858	upregulated
ENSG00000179899	-1.0237955076215108	1.1425382615786812	-4.475568615716601	7.466917958127354e-5	6.864961323684366e-4	1.4614575968651788	ENSG00000179899	downregulated
ENSG00000154027	-1.016801421536694	3.720473699861845	-4.472772783940794	7.644184416201428e-5	6.990642706089867e-4	1.1062314719394237	ENSG00000154027	downregulated
ENSG00000005249	1.4425796678834546	5.7660490373302515	4.480600979499189	7.661322689538884e-5	6.998063304755482e-4	0.8479091111995523	ENSG00000005249	upregulated
ENSG00000222037	2.6791477268055335	-0.053250245607714485	4.474694630300533	7.688519420639334e-5	7.018771996122194e-4	1.5258603620567843	ENSG00000222037	upregulated
ENSG00000171817	-1.1100234486626042	1.797842650434822	-4.464420590255066	7.720203524369826e-5	7.03114249342196e-4	1.3640126572167857	ENSG00000171817	downregulated
ENSG00000119714	-1.027901725145611	3.5582682479744467	-4.465440610777767	7.801669652469211e-5	7.084537254671983e-4	1.1113843913949433	ENSG00000119714	downregulated
ENSG00000042062	1.232092222058372	1.9473182362907664	4.45354213018869	8.014581202399114e-5	7.227102002861061e-4	1.3062864133139014	ENSG00000042062	upregulated
ENSG00000111644	1.1900332363705033	4.981492439531935	4.457781865835235	8.109748857514655e-5	7.279062776623397e-4	0.8559849636331283	ENSG00000111644	upregulated
ENSG00000156381	1.231180013556509	3.4713005132660832	4.453974619129076	8.14011061918685e-5	7.297916476977947e-4	1.0774688751900268	ENSG00000156381	upregulated
ENSG00000273129	-1.1870769587486376	-0.8508967701252782	-4.446706918683106	8.140164735765216e-5	7.297916476977947e-4	1.4904752761154043	ENSG00000273129	downregulated
ENSG00000147036	1.4383100787651086	0.9626728249505933	4.4462264320564255	8.163877449874863e-5	7.306505438405027e-4	1.3915192211819338	ENSG00000147036	upregulated
ENSG00000205639	1.9795481833636388	1.8865075084022773	4.448287456942036	8.328667282907134e-5	7.415478160613642e-4	1.289254085607884	ENSG00000205639	upregulated
ENSG00000145335	1.760684862062746	4.457085355703941	4.446392567628928	8.479424880943768e-5	7.528098448966105e-4	0.9011517461047571	ENSG00000145335	upregulated
ENSG00000047648	1.6043934334587016	1.9144969221574575	4.436784048113534	8.556414493429874e-5	7.587763796060455e-4	1.2539035824118985	ENSG00000047648	upregulated
ENSG00000233968	1.7225632566752234	0.09353738525851067	4.418429589581878	8.904290559082511e-5	7.855334681299532e-4	1.3735984301362185	ENSG00000233968	upregulated
ENSG00000198959	1.1348053806536238	2.8297807684477547	4.41970890032311	8.94023642655961e-5	7.874109425095943e-4	1.0836411801935437	ENSG00000198959	upregulated
ENSG00000173372	1.4196514714928887	4.1563749543359485	4.421845595679352	9.052887330533591e-5	7.959766581438547e-4	0.8711892815287685	ENSG00000173372	upregulated
ENSG00000261150	-1.4183687764155035	3.042430351354266	-4.41677156680797	9.093962349501234e-5	7.991351617040462e-4	1.0519673067445563	ENSG00000261150	downregulated
ENSG00000102145	1.8965611082648248	1.6060602061920228	4.406845084270849	9.371739379795435e-5	8.175234970788933e-4	1.2059662786532641	ENSG00000102145	upregulated
ENSG00000168497	1.282777785453769	6.609055811803989	4.41202832073848	9.387770162435284e-5	8.184615807721823e-4	0.6216885561718737	ENSG00000168497	upregulated
ENSG00000253394	1.7655141871139948	-0.3144932403781284	4.397139390806275	9.451446454573609e-5	8.226258951202956e-4	1.3372601612749841	ENSG00000253394	upregulated
ENSG00000170439	4.003527872029102	0.41311204928247036	4.406897387436345	9.53137215760828e-5	8.281881353753747e-4	1.3190065930120314	ENSG00000170439	upregulated
ENSG00000132801	-1.1222583163947313	1.27455730810999	-4.393093945266269	9.553045658930993e-5	8.291977704220797e-4	1.2161066251316308	ENSG00000132801	downregulated
ENSG00000106976	1.27074114524898	1.520894857643856	4.393374728056963	9.553684176300815e-5	8.291977704220797e-4	1.1865382574857408	ENSG00000106976	upregulated
ENSG00000147454	1.042871932842882	5.8000701178750385	4.388310271333551	9.952633795409056e-5	8.566334637446974e-4	0.5788886785450611	ENSG00000147454	upregulated
ENSG00000187010	3.252871795690108	0.8102362644903889	4.374279641074644	1.0496160740570912e-4	8.939893085461551e-4	1.1919848909291861	ENSG00000187010	upregulated
ENSG00000186152	1.6839083969711652	-0.664084309176898	4.357986815716173	1.0606170721595336e-4	9.013792213257187e-4	1.242657701594057	ENSG00000186152	upregulated
ENSG00000121690	-1.0214212152340292	0.1778492837432685	-4.348301160604787	1.0916270731507428e-4	9.211717031865083e-4	1.177106500939363	ENSG00000121690	downregulated
ENSG00000050767	1.5111224683536248	-0.2742623722355284	4.3476470828215765	1.0937530153818045e-4	9.22463799269809e-4	1.1990718273388588	ENSG00000050767	upregulated
ENSG00000088836	1.4945049670139594	-0.20887577723908834	4.341989613295717	1.1123120021717871e-4	9.340530131935255e-4	1.1803264604219112	ENSG00000088836	upregulated
ENSG00000287789	-1.4164833576179197	0.6831780570839525	-4.341050166711756	1.1154236095185706e-4	9.356527952208237e-4	1.1245928573211588	ENSG00000287789	downregulated
ENSG00000215458	-1.0674726026197905	3.6774238476101266	-4.344797212573504	1.1214448269743152e-4	9.401950954795476e-4	0.7417205371756035	ENSG00000215458	downregulated
ENSG00000171522	-1.1558800177323851	7.946044748534187	-4.349074779178326	1.1261016897986536e-4	9.42570815368436e-4	0.47866809572656965	ENSG00000171522	downregulated
ENSG00000211594	1.4893022771168383	-0.22191858971157594	4.329641145416754	1.1539015898223003e-4	9.596253972195108e-4	1.1466511478996795	ENSG00000211594	upregulated
ENSG00000102024	1.375787129431484	0.12633615975418888	4.328026804459144	1.1594503499365006e-4	9.632070127217528e-4	1.1226803276525041	ENSG00000102024	upregulated
ENSG00000204424	1.65633512946602	-0.4716187993067549	4.327128192046356	1.162550376672225e-4	9.638606763857354e-4	1.151339516535109	ENSG00000204424	upregulated
ENSG00000182175	1.5888034074996171	-0.46913098984549695	4.326383175471768	1.165126700872301e-4	9.648219503753012e-4	1.149020222266997	ENSG00000182175	upregulated
ENSG00000131849	-1.0586549196266948	0.7090888124457801	-4.318436039528651	1.1929598233211253e-4	9.836686262472438e-4	1.0559417164213398	ENSG00000131849	downregulated
ENSG00000125726	1.0192617718308516	1.517230407959484	4.304560811338324	1.2431281590205088e-4	0.001019075990824952	0.9340280698146319	ENSG00000125726	upregulated
ENSG00000169704	1.5864410302615815	4.406474688435351	4.31546197618902	1.2484582472451465e-4	0.0010223646998295788	0.5267249473087849	ENSG00000169704	upregulated
ENSG00000259207	1.8387086145197777	5.711689997490929	4.307518155964327	1.2780055722316473e-4	0.0010416114779460246	0.36366207408556317	ENSG00000259207	upregulated
ENSG00000196584	1.208638059801736	0.09781016039782373	4.294840714525453	1.279500782844305e-4	0.0010422824129157128	1.0316515167454146	ENSG00000196584	upregulated
ENSG00000183655	-1.10391264485221	2.1033226928702216	-4.29160952885325	1.292329252270794e-4	0.0010499752070570988	0.8341369696464387	ENSG00000183655	downregulated
ENSG00000241244	2.7986421680380205	0.09870669745533499	4.293404322144201	1.317622984503094e-4	0.0010664434795247268	1.018329641577969	ENSG00000241244	upregulated
ENSG00000186081	-2.048672451391597	-1.0249662535919857	-4.286631158229016	1.3226201169327494e-4	0.0010678728794183729	1.0471467975465227	ENSG00000186081	downregulated
ENSG00000211642	2.7903881606836105	1.8585029909928987	4.2940515647388855	1.3296721950000552e-4	0.001073008103249264	0.8630334505623214	ENSG00000211642	upregulated
ENSG00000140284	1.3972556253191546	0.5438722561996548	4.281344608423347	1.3317406676761074e-4	0.001073560174410417	0.9634782002090416	ENSG00000140284	upregulated
ENSG00000211658	3.9346681312406524	1.8461883233110645	4.292097518345402	1.3373376726654758e-4	0.001076393736535627	0.8849811653591182	ENSG00000211658	upregulated
ENSG00000172382	1.2493613257633265	-0.78619246617651	4.276806279669554	1.3497732383708534e-4	0.001084714141302173	1.0236288538153095	ENSG00000172382	upregulated
ENSG00000105708	-1.3012620210810613	3.767595293109927	-4.280219359378616	1.369665576446056e-4	0.0010978600217899806	0.5438486408817527	ENSG00000105708	downregulated
ENSG00000256029	-1.0773389646546583	-0.7205349497495919	-4.271867153158746	1.3696706267979448e-4	0.0010978600217899806	1.0091845298158066	ENSG00000256029	downregulated
ENSG00000233913	4.055650703433643	2.4080212730907142	4.282840159660676	1.3742470328483017e-4	0.0011004244848485715	0.7994165193216132	ENSG00000233913	upregulated
ENSG00000164171	1.3907742981934597	-0.3249939597664793	4.261044449166608	1.4142816427928256e-4	0.0011243212854800987	0.9627084816377902	ENSG00000164171	upregulated
ENSG00000143995	1.1916053121986507	2.5339754757719097	4.263197544046874	1.422073942930731e-4	0.001129936826580719	0.680177107477669	ENSG00000143995	upregulated
ENSG00000164181	1.7005844056287849	2.693273042460448	4.25327033509174	1.4829948267227022e-4	0.0011687626911823735	0.6261425067923314	ENSG00000164181	upregulated
ENSG00000070182	2.1258374253945496	2.0647955718729625	4.255432951425055	1.4838021106694966e-4	0.0011688050145497151	0.7185570484998598	ENSG00000070182	upregulated
ENSG00000156453	-1.2711043915375715	2.5015669795441324	-4.2470559022625665	1.4946432008790212e-4	0.001175616077099642	0.6460785374013183	ENSG00000156453	downregulated
ENSG00000186235	-1.1369813524023333	0.7809626860990697	-4.23206963478893	1.5408490456591894e-4	0.001204564954545062	0.809573719019582	ENSG00000186235	downregulated
ENSG00000088726	1.6319364229539808	2.952656127011294	4.240225270577138	1.5425293589565377e-4	0.0012046641670400754	0.5490675707948673	ENSG00000088726	upregulated
ENSG00000252835	-1.1284758972305222	0.21262247879517765	-4.220714810235658	1.5934217300079664e-4	0.0012320025439892103	0.8219942683340191	ENSG00000252835	downregulated
ENSG00000211670	2.6790328334258886	1.935107200216666	4.230946876571454	1.6004259127281155e-4	0.0012354120374617947	0.6745092670029074	ENSG00000211670	upregulated
ENSG00000108950	2.4855774068143437	3.182843138171027	4.226321869697686	1.6222729624629058e-4	0.0012462334644774476	0.48996891954502075	ENSG00000108950	upregulated
ENSG00000163221	1.7755381890175572	6.871574704565448	4.223092185901977	1.6377021462425312e-4	0.0012562233168830505	0.08622501229977164	ENSG00000163221	upregulated
ENSG00000167100	2.2203362930216057	0.20262539272846988	4.211095455102711	1.6699448231816333e-4	0.0012721436251251048	0.7856225819810865	ENSG00000167100	upregulated
ENSG00000110436	1.1992539394481427	-0.3874368661954771	4.194154700726968	1.723355377339989e-4	0.0013057763508814474	0.7822005892588164	ENSG00000110436	upregulated
ENSG00000237054	-1.0474474491335743	0.8702182706201823	-4.193514012044834	1.7266145466575189e-4	0.00130696884424881	0.6935164467371999	ENSG00000237054	downregulated
ENSG00000232807	1.1626402650229413	0.5879030102303341	4.192248353799003	1.7330706765834107e-4	0.0013092998633126498	0.7113521504954727	ENSG00000232807	upregulated
ENSG00000108960	1.1630443783678848	5.484409741886313	4.202224648892404	1.7409193124358796e-4	0.0013145890231684757	0.06077694843926018	ENSG00000108960	upregulated
ENSG00000124491	1.2369502577708502	8.79300680200414	4.201907833430228	1.742534529211273e-4	0.0013151683964996031	0.08642189431767555	ENSG00000124491	upregulated
ENSG00000235532	-1.2494558209244864	3.2400649839208935	-4.191661610769563	1.7680570825239723e-4	0.0013299013263795738	0.37747533074741035	ENSG00000235532	downregulated
ENSG00000182732	1.5278501010558796	1.5175468454155743	4.189936006717265	1.770326637290125e-4	0.0013303181271497014	0.6049672558432544	ENSG00000182732	upregulated
ENSG00000112290	1.1302128268675118	2.4976910666474312	4.186626969073083	1.779190630173322e-4	0.00133365154000298	0.46974637307484723	ENSG00000112290	upregulated
ENSG00000085733	1.4166038330392077	3.358123954085343	4.1816635793027945	1.8299960503442037e-4	0.0013645787856172403	0.31641687327891965	ENSG00000085733	upregulated
ENSG00000267767	-1.3834758175111181	0.11905392013643983	-4.168911198314284	1.8564399761577044e-4	0.0013803156294441993	0.6876952668009846	ENSG00000267767	downregulated
ENSG00000150760	1.1616553958921345	0.8156525408510396	4.16716632502965	1.8660020498475084e-4	0.0013860963502459222	0.6217952104980045	ENSG00000150760	upregulated
ENSG00000168811	1.026222270802339	0.903303965044395	4.166544885095186	1.8694192316889407e-4	0.0013879699513401373	0.6108250371969497	ENSG00000168811	upregulated
ENSG00000183762	1.7479910880236216	0.4238809403520599	4.169090505925654	1.8776217263224672e-4	0.0013919004726537006	0.6555297986919779	ENSG00000183762	upregulated
ENSG00000225936	1.3725398611868402	1.3571129074289456	4.166491011579387	1.8851510319691203e-4	0.0013963081425903082	0.5603426600408374	ENSG00000225936	upregulated
ENSG00000211973	2.9095532849233896	2.6691486002640743	4.169833995316428	1.9138893049811328e-4	0.0014142173949622378	0.41222874582235836	ENSG00000211973	upregulated
ENSG00000247903	-1.0760106191930592	-0.3015620282844345	-4.1488830930923175	1.969140562717699e-4	0.001444036412659646	0.6563672718435702	ENSG00000247903	downregulated
ENSG00000259781	2.325874885138924	0.8317399783238604	4.156065771220967	1.9724522869854486e-4	0.001445737436941037	0.5822454868056317	ENSG00000259781	upregulated
ENSG00000204882	-1.7221415964579683	-0.11228060680159681	-4.149384526100512	1.9779530610633647e-4	0.0014477608294994236	0.6464819171575806	ENSG00000204882	downregulated
ENSG00000211654	3.77495201460419	0.44089241721103284	4.157300304329263	1.985246269924714e-4	0.001452413662572279	0.6283742091671272	ENSG00000211654	upregulated
ENSG00000286010	-1.499000605567364	-0.22183408131939422	-4.140110419893233	2.0205892514035527e-4	0.001474098743615668	0.6302978795050134	ENSG00000286010	downregulated
ENSG00000006327	1.72129514188521	1.6948041135137883	4.142906337942593	2.041056933245093e-4	0.0014862557854056493	0.4519098083466906	ENSG00000006327	upregulated
ENSG00000110079	1.3801491263991803	4.923481998068919	4.140142508811796	2.0871696687629678e-4	0.0015141254238780933	-0.05045400502369102	ENSG00000110079	upregulated
ENSG00000136237	1.1088585056788798	-0.3587241006849368	4.126853725769107	2.1008397341012688e-4	0.0015211962780537199	0.5973064044429277	ENSG00000136237	upregulated
ENSG00000255833	-1.282073585583745	-0.3102750216685482	-4.124483262084254	2.1155145023225448e-4	0.0015275432928781505	0.5915839295010228	ENSG00000255833	downregulated
ENSG00000126016	-1.1011807841630028	0.14642311292856094	-4.107976331172226	2.2205200476075774e-4	0.0015878407532684891	0.5169431602912509	ENSG00000126016	downregulated
ENSG00000159388	-1.0021516961686423	8.974236011641912	-4.103825817796471	2.2976790732084514e-4	0.001631730880286771	-0.17548136412405935	ENSG00000159388	downregulated
ENSG00000211959	3.447313431089555	5.292561034400432	4.105244175026378	2.3105352090388377e-4	0.0016371128868064126	-0.09785542620348142	ENSG00000211959	upregulated
ENSG00000065534	1.4856939793232526	4.329415749306827	4.097012981210274	2.3665356084385397e-4	0.001667649581412165	-0.08515734499343086	ENSG00000065534	upregulated
ENSG00000154764	-1.3048867010556853	2.0971156137825506	-4.0856743110386455	2.3991209408111213e-4	0.00168525207391216	0.24932879290609922	ENSG00000154764	downregulated
ENSG00000102678	-1.1988358288264125	0.10392916574822507	-4.080840796036423	2.4043107165543095e-4	0.0016881330563040895	0.44669626652421535	ENSG00000102678	downregulated
ENSG00000236304	1.5197951034418073	2.7550494233121445	4.0755826501662265	2.494603505480275e-4	0.0017381536554357173	0.11446363308177432	ENSG00000236304	upregulated
ENSG00000185222	1.1480994738806354	0.08209380664696478	4.063871453191311	2.526713923477551e-4	0.001755008193154358	0.3984098181117668	ENSG00000185222	upregulated
ENSG00000237296	-2.1582900501887234	0.26663888160022076	-4.067587659858929	2.541565093415221e-4	0.001763194670837524	0.3951994144072568	ENSG00000237296	downregulated
ENSG00000184613	-1.15455324820398	6.057454047439818	-4.069605237947307	2.562739979648172e-4	0.0017720952779466405	-0.3332853046207962	ENSG00000184613	downregulated
ENSG00000128383	1.041365247918728	7.320279863747123	4.059665994856582	2.6253415407261326e-4	0.0018033236180984198	-0.36955116029840696	ENSG00000128383	upregulated
ENSG00000187800	1.6594060223899358	3.460117354922283	4.0573260386414836	2.655720226033182e-4	0.0018161472974327448	-0.05175082104301598	ENSG00000187800	upregulated
ENSG00000220412	-1.8425698164526585	0.6122694075626608	-4.048190193063346	2.6830394454156124e-4	0.0018319434733569072	0.31383459155190074	ENSG00000220412	downregulated
ENSG00000144290	-2.3076076465635005	0.9670180845933684	-4.043781924006407	2.7382527715584835e-4	0.0018627324774943893	0.27101028855442166	ENSG00000144290	downregulated
ENSG00000211967	2.217674568840659	3.2848376998470417	4.043486469100121	2.7644704398799215e-4	0.0018780962121129033	-0.04746028892030818	ENSG00000211967	upregulated
ENSG00000136842	1.6452469647502426	0.9809512755585892	4.0362221218748475	2.7752425506471254e-4	0.0018829401557540208	0.23810241795375742	ENSG00000136842	upregulated
ENSG00000189013	1.1963323699778377	2.169781943699157	4.0145064244615645	2.9476653742646413e-4	0.001974223009830813	0.03349648107172509	ENSG00000189013	upregulated
ENSG00000118402	-1.4119702660115256	0.04427246628589058	-4.00327412599892	3.015513124690418e-4	0.002014238094915951	0.2421272208750871	ENSG00000118402	downregulated
ENSG00000101162	1.2920646840514394	7.552070637398343	4.009796099431327	3.047714791676739e-4	0.0020296288715717574	-0.5051082271724656	ENSG00000101162	upregulated
ENSG00000167476	1.4149473694270154	-0.22174317587976763	3.997969051639353	3.062454515636689e-4	0.0020376949608547855	0.24188828690290798	ENSG00000167476	upregulated
ENSG00000133216	1.271665741944446	2.9866381167462253	3.9954684369070725	3.1341950187855776e-4	0.002072979306667988	-0.14474904133668254	ENSG00000133216	upregulated
ENSG00000099250	-1.1308987204628684	1.8737948095568877	-3.978427400364805	3.2537953860599676e-4	0.0021411271293080227	-0.016430126044951976	ENSG00000099250	downregulated
ENSG00000149564	1.4423800360814547	4.5830808935614344	3.9859855746111847	3.264787460070447e-4	0.00214744925808705	-0.4356915251820732	ENSG00000149564	upregulated
ENSG00000213025	2.808019751891469	-1.4647968277378176	3.9804680128006917	3.2876479440629476e-4	0.0021597382300896366	0.22176883591931684	ENSG00000213025	upregulated
ENSG00000211900	1.3631131270950778	-0.08741924870606033	3.9684644252517045	3.336815323477067e-4	0.0021837133192881566	0.15323980096383494	ENSG00000211900	upregulated
ENSG00000211625	4.032280027363473	2.1625782126403745	3.9774345503832707	3.346368468031439e-4	0.0021890415410867827	-0.01524693582217207	ENSG00000211625	upregulated
ENSG00000143452	1.1560696129230525	-0.3416080448983837	3.9645336464479617	3.3751294395548636e-4	0.002206924856977063	0.1586553246753617	ENSG00000143452	upregulated
ENSG00000134668	1.7433284077401803	1.5817918181562909	3.9665732128726354	3.4146172621817516e-4	0.002222438679665924	-0.02188752367078184	ENSG00000134668	upregulated
ENSG00000082781	1.5047291320474296	4.569620961631994	3.9677695762003564	3.440972224058637e-4	0.002233032602307509	-0.4826460592557851	ENSG00000082781	upregulated
ENSG00000100298	1.043594426495977	1.810224216889651	3.957508636524699	3.444674171402936e-4	0.002233565902945633	-0.07000447409796706	ENSG00000100298	upregulated
ENSG00000013016	1.0866608484712819	5.229777811528939	3.9644759510390055	3.462976341590961e-4	0.0022404385309642712	-0.5844411845234214	ENSG00000013016	upregulated
ENSG00000086289	1.0456743423683057	1.7214708786722066	3.95299264569211	3.490115847267264e-4	0.0022498627095226625	-0.07096631261023134	ENSG00000086289	upregulated
ENSG00000148498	1.333768949230104	2.1393011141148093	3.9566135772763436	3.499489520416785e-4	0.0022540316636903792	-0.12354453503439888	ENSG00000148498	upregulated
ENSG00000277632	-1.0669904439474571	5.424613875883277	-3.956057504955202	3.542523728666352e-4	0.002277966129005602	-0.6112433759020988	ENSG00000277632	downregulated
ENSG00000091986	1.0706225560506228	-0.499313834862392	3.943689275556091	3.585578349920783e-4	0.0022999305296638275	0.11218113923902973	ENSG00000091986	upregulated
ENSG00000226726	-1.2405104295192064	-0.5483609721260304	-3.9426721602733803	3.596167996342956e-4	0.002304816761292531	0.11560610250949566	ENSG00000226726	downregulated
ENSG00000072422	1.5439142702296573	2.8748570045609996	3.9489393809131466	3.6044810944664877e-4	0.002308237067513428	-0.25587293813974643	ENSG00000072422	upregulated
ENSG00000211935	3.0840802605596	2.6391716451751317	3.948313162985729	3.63939398206689e-4	0.002327711367499277	-0.18902958754418986	ENSG00000211935	upregulated
ENSG00000101470	1.0276556459318273	-0.08273061157735574	3.9214154923726277	3.824581038814715e-4	0.002417247429177515	0.025227069851598394	ENSG00000101470	upregulated
ENSG00000234456	1.837867926600514	0.31630204753143465	3.9155554053457995	3.9400698267579856e-4	0.0024761135742713274	-0.026772512629817946	ENSG00000234456	upregulated
ENSG00000227218	-1.0269593001076676	0.3500858656636003	-3.8946404209238437	4.132459657153619e-4	0.0025780310471827084	-0.07806539715959637	ENSG00000227218	downregulated
ENSG00000176928	-1.0488245132188039	1.9560170424464156	-3.8905406567218637	4.185697761975873e-4	0.00260305422166182	-0.2671914178613175	ENSG00000176928	downregulated
ENSG00000246898	-1.1374252426749276	0.9969558396081761	-3.886842789875203	4.2265681126633795e-4	0.0026221628570963604	-0.1599396073510846	ENSG00000246898	downregulated
ENSG00000151012	1.409566204376408	-0.6571444429656261	3.8786320284634477	4.327915156832519e-4	0.0026764738469885314	-0.05033525364206337	ENSG00000151012	upregulated
