entrez_id	gene_symbol	gene_name	log2FoldChange	pvalue	padj	rank_metric
965	CD58	CD58 molecule	0.3198550595449762	0.00230608153148499	0.00848572350019744	2.6371253422936665
84279	PRADC1	protease associated domain containing 1	0.22882533235167687	0.00232508415430007	0.00854753620127854	2.633561323596937
1727	CYB5R3	cytochrome b5 reductase 3	0.3618316806008544	0.00232800545309487	0.00855624753021364	2.6330160067342465
8876	VNN1	vanin 1	0.9244015775201412	0.00233569450541678	0.00857434835006258	2.6315839609123266
566	AZU1	azurocidin 1	0.8072846369430776	0.00237256122032683	0.0087014482211561	2.6247825724487868
654817	NCF1C	neutrophil cytosolic factor 1C (pseudogene)	0.5147925371335259	0.00237804245555571	0.00871742814598657	2.623780396122298
2879	GPX4	glutathione peroxidase 4	0.2786146939406238	0.00238063282153799	0.00872486178214893	2.623307583123796
639	PRDM1	PR/SET domain 1	0.4398000174727386	0.00239259570490769	0.00875835718270433	2.6211306812284447
5876	RABGGTB	Rab geranylgeranyltransferase subunit beta	0.27855720126349676	0.00239446939123793	0.00876108050438789	2.620790710219381
284021	MILR1	mast cell immunoglobulin like receptor 1	0.521294368126631	0.00241093082382568	0.00881923044281519	2.6178152505357724
29941	PKN3	protein kinase N3	0.4119967978289976	0.00242793328039297	0.00887096470645346	2.6147632518452535
3586	IL10	interleukin 10	0.8493955007350884	0.00244480239763382	0.00892499624980155	2.6117562371887355
6391	SDHC	succinate dehydrogenase complex subunit C	0.2587251939093255	0.00244502315057426	0.00892499624980155	2.6117170244262278
717	C2	complement C2	0.6936664698736421	0.00245179129705581	0.008947596004079	2.6105165008724662
28511	NKIRAS2	NFKB inhibitor interacting Ras like 2	0.30519037718331743	0.00247388008403113	0.00901971793684129	2.6066213556793136
23558	WBP2	WW domain binding protein 2	0.28849581425037846	0.00251273216427631	0.00913774346258514	2.599853801011869
3654	IRAK1	interleukin 1 receptor associated kinase 1	0.2644608022148902	0.00251502457901995	0.00914393605733695	2.5994577662817817
6613	SUMO2	small ubiquitin like modifier 2	0.22138894739583176	0.00251650661606399	0.00914428505001835	2.599201923476138
8673	VAMP8	vesicle associated membrane protein 8	0.26880336313519654	0.00251657164418989	0.00914428505001835	2.5991907011764686
54741	LEPROT	leptin receptor overlapping transcript	0.38224125328629954	0.00253263471489218	0.0091950291263993	2.596427444535001
1476	CSTB	cystatin B	0.3185020129097256	0.00253896537453994	0.00921184881401393	2.5953432218315853
30851	TAX1BP3	Tax1 binding protein 3	0.45045585909851427	0.00253904923790519	0.00921184881401393	2.5953288770927276
126326	GIPC3	GIPC PDZ domain containing family member 3	0.8134421625124756	0.00255015331369448	0.0092434863041368	2.5934337092562414
51097	SCCPDH	saccharopine dehydrogenase (putative)	0.414682870301179	0.00255973548589084	0.00927171821255649	2.591804910841777
2309	FOXO3	forkhead box O3	0.3860906138641911	0.00256937665241998	0.00930229502311717	2.590172226571601
11230	PRAF2	PRA1 domain family member 2	0.25486260070368116	0.00259001141871103	0.00936726575610036	2.586698321219034
253724	TTC41P	tetratricopeptide repeat domain 41, pseudogene	0.7200755025808484	0.00259034189735102	0.00936726575610036	2.5866429099213204
26279	PLA2G2D	phospholipase A2 group IID	0.8498603912334171	0.00259238336714275	0.00937246294274687	2.5863007736643793
60672	MIIP	migration and invasion inhibitory protein	0.30244946010820534	0.00259395206757135	0.00937567682766234	2.58603805330267
55257	MRGBP	MRG domain binding protein	0.22063855100032953	0.00259448129879605	0.00937567682766234	2.585949455382988
80023	NRSN2	neurensin 2	0.44563991786938145	0.00260203923614917	0.00939831993822956	2.584686158998644
3184	HNRNPD	heterogeneous nuclear ribonucleoprotein D	0.17218246076969837	0.00263624399549743	0.00950201423128638	2.579014396432278
11066	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35	0.1855375898617453	0.00263917006132285	0.00950616062496923	2.5785326240601774
388115	CCDC9B	coiled-coil domain containing 9B	0.5964177674640031	0.002641254031691	0.00951145809879905	2.5781898270187336
55093	NTAQ1	N-terminal glutamine amidase 1	0.319140407205256	0.00264321163894055	0.0095162981708375	2.5778680620123575
84937	ZNRF1	zinc and ring finger 1	0.37715551572455713	0.00265845159701216	0.00956450574568747	2.5753712425688713
3732	CD82	CD82 molecule	0.4160967210970662	0.00267004033409508	0.00960397160988281	2.573482178057665
83877	TM2D2	TM2 domain containing 2	0.28539478975304516	0.0026721841743834	0.00960590178871836	2.5731336123784048
10797	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	0.38256915208657993	0.00267243495927271	0.00960590178871836	2.5730928556880106
4041	LRP5	LDL receptor related protein 5	0.5832089558309533	0.00267323509170253	0.00960655149960757	2.5729628465036263
6741	SSB	small RNA binding exonuclease protection factor La	0.27341702799304546	0.00268135041978155	0.00963259897954245	2.571646425318628
537	ATP6AP1	ATPase H+ transporting accessory protein 1	0.3213703725503963	0.00268916741731306	0.00965709345740349	2.570382159416001
79643	CHMP6	charged multivesicular body protein 6	0.25155883528070794	0.00268994062596706	0.00965763405295119	2.5702573059081693
57565	KLHL14	kelch like family member 14	0.7433290065040626	0.00269553958394213	0.00967549616916049	2.569354286183179
3688	ITGB1	integrin subunit beta 1	0.3149891705868281	0.00269995581765789	0.00968910567604674	2.56864334262041
84304	NUDT22	nudix hydrolase 22	0.23439779199890495	0.00273248554431227	0.00978094871735136	2.563442126923372
8517	IKBKG	inhibitor of nuclear factor kappa B kinase regulatory subunit gamma	0.26061327482417235	0.00273422455667251	0.00978265810241999	2.5631658205220673
351	APP	amyloid beta precursor protein	0.3997645306189985	0.00274898886007576	0.00982680369519253	2.560827020075567
5912	RAP2B	RAP2B, member of RAS oncogene family	0.21266097309935264	0.00275313704412768	0.00983897593419824	2.560172169998937
348262	MCRIP1	MAPK regulated corepressor interacting protein 1	0.2086161056931775	0.00275545353429478	0.00984498602094266	2.5598069081621984
400236	FOXN3-AS1	FOXN3 antisense RNA 1	0.3747315352990415	0.00275766057381749	0.00985060237215785	2.559459189933095
401264	TRAM2-AS1	TRAM2 antisense RNA 1 (head to head)	0.3911199276767875	0.00277073250977048	0.00989046288297816	2.557405399565312
8659	ALDH4A1	aldehyde dehydrogenase 4 family member A1	0.4455621736617385	0.00278877754677207	0.00994800822227114	2.554586126846333
7818	DAP3	death associated protein 3	0.17568739499745645	0.00278984862723846	0.00994954063197714	2.5544193602169036
126328	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	0.16770840746426938	0.0028047112364522	0.00999565056924946	2.552111845591768
4666	NACA	nascent polypeptide associated complex subunit alpha	0.2188087221497884	0.00281784718109228	0.01002651522303033	2.550082563465123
79465	ULBP3	UL16 binding protein 3	0.5921806305262557	0.00282663208583647	0.01005528982828525	2.5487307155604486
100125288	ZGLP1	zinc finger GATA like protein 1	0.4929049006576008	0.00283412535687942	0.01007501358817324	2.5475809442801713
54675	CRLS1	cardiolipin synthase 1	0.32789083535731767	0.00283971301922841	0.01009256391572701	2.546725547439953
29934	SNX12	sorting nexin 12	0.36865437142277085	0.00284085261598436	0.01009430104786195	2.546551296979303
7108	TM7SF2	transmembrane 7 superfamily member 2	0.21470730520800424	0.00285085984236114	0.0101252200950358	2.5450241335096933
64928	MRPL14	mitochondrial ribosomal protein L14	0.26519615306207495	0.00285214595335854	0.01012746880416461	2.5448282540248175
3990	LIPC	lipase C, hepatic type	0.7138506401294048	0.00286390388077109	0.01016284984980599	2.543041562045476
8717	TRADD	TNFRSF1A associated via death domain	0.2805424575243627	0.00287519078952429	0.01019529244296336	2.5413333314653404
996	CDC27	cell division cycle 27	0.21680298365475217	0.00287889154904664	0.01020608181159165	2.5407746951558665
51706	CYB5R1	cytochrome b5 reductase 1	0.26074775715111975	0.00291852794113982	0.0103300703713096	2.534836144524541
84632	AFAP1L2	actin filament associated protein 1 like 2	0.6869976568448303	0.00292480997926852	0.01034758275055994	2.5339023441581547
8402	SLC25A11	solute carrier family 25 member 11	0.19750058737160417	0.00294989335547486	0.01041731465014007	2.5301936843492863
2745	GLRX	glutaredoxin	0.3771784026546292	0.00295844268091248	0.01044512769882828	2.528936840652498
404672	GTF2H5	general transcription factor IIH subunit 5	0.2853463876074821	0.00296978453165059	0.0104804000195451	2.5272750591372497
55803	ADAP2	ArfGAP with dual PH domains 2	0.42132644495864785	0.00297050840503987	0.01048056991860064	2.5271692144513165
57085	AGTRAP	angiotensin II receptor associated protein	0.3952222510801639	0.00297542343251967	0.01049552363847625	2.5264512210879952
118424	UBE2J2	ubiquitin conjugating enzyme E2 J2	0.23054628151309245	0.00298284373813002	0.01051930567948994	2.525369497373913
129831	RBM45	RNA binding motif protein 45	0.2333779216004492	0.00298446878560067	0.01052264397923765	2.5251329590113007
100130855	USP3-AS1	USP3 antisense RNA 1	0.4397043889417925	0.00298703436348931	0.01052929613129982	2.52475978114949
10981	RAB32	RAB32, member RAS oncogene family	0.48421565997958865	0.00300572830235116	0.01058797319315614	2.522050279278896
105379054	VCAN-AS1	VCAN antisense RNA 1	0.6879018937668772	0.0030113356422615	0.01060531694175203	2.5212408355008034
54874	FNBP1L	formin binding protein 1 like	0.6464521734260704	0.00302054074863348	0.01063206657356682	2.5199153010411877
85461	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1	0.8026247057452669	0.00302115091711735	0.01063206657356682	2.5198275796475325
9749	PHACTR2	phosphatase and actin regulator 2	0.24448118491113224	0.00302996089124517	0.01065639306648813	2.5185629770508404
388753	COA6	cytochrome c oxidase assembly factor 6	0.30233804878688925	0.00303149171520886	0.0106593598963703	2.518343614314712
84174	SLA2	Src like adaptor 2	0.42538359412170407	0.00303552428683544	0.01067112005639569	2.517766288043406
100996437	LOC100996437	uncharacterized LOC100996437	0.5823613159098087	0.00304105330536831	0.01068813432274247	2.5169759672204135
8677	STX10	syntaxin 10	0.30484364217981147	0.00306349500535209	0.01075482289112969	2.5137828233946338
111064649	SMIM33	small integral membrane protein 33	0.6404923093954871	0.00309008070145568	0.0108383427588371	2.51003017826474
2629	GBA1	glucosylceramidase beta 1	0.31720481007101836	0.00313153778876171	0.0109639167276962	2.5042423432308616
23168	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	0.15196847469655617	0.00313257393771484	0.01096506923357193	2.5040986696194936
54965	PIGX	phosphatidylinositol glycan anchor biosynthesis class X	0.252131941228189	0.00313837276182016	0.01098288843317481	2.5032954741375493
51319	RSRC1	arginine and serine rich coiled-coil 1	0.1952640527216362	0.00314936118994038	0.01101140488186999	2.501777528692563
22820	COPG1	COPI coat complex subunit gamma 1	0.24291958421905135	0.00317022517655554	0.01106938146969304	2.4989098893713977
16	AARS1	alanyl-tRNA synthetase 1	0.263832581474103	0.00317481949487484	0.01107979458236633	2.4982809615872115
6715	SRD5A1	steroid 5 alpha-reductase 1	0.3331239968308655	0.00317535054278648	0.01107979458236633	2.4982083237911143
7317	UBA1	ubiquitin like modifier activating enzyme 1	0.25250892099960587	0.00317794626720787	0.01108635776077242	2.4978534501281358
55805	LRP2BP	LRP2 binding protein	0.4478917767844842	0.00318801046730499	0.01111396771137345	2.4964802613394967
1211	CLTA	clathrin light chain A	0.29063679871005677	0.0031996338774099	0.01114697247049139	2.4948997135917876
374872	PEAK3	PEAK family member 3	0.6249633343244526	0.0032075860446651	0.01117216697793753	2.493821684688956
5054	SERPINE1	serpin family E member 1	0.8792280318686218	0.00321535125483935	0.01119669913842802	2.4927715764860237
51060	TXNDC12	thioredoxin domain containing 12	0.19684381207825905	0.00321843923365758	0.01120493659125233	2.492354686235597
254427	PROSER2	proline and serine rich 2	0.5431192928588359	0.00323600470713915	0.01125850897436703	2.489990855328285
4796	TONSL	tonsoku like, DNA repair protein	0.32483691845136314	0.00324031039630171	0.01127096080884493	2.4894133857982412
10538	BATF	basic leucine zipper ATF-like transcription factor	0.3040262550811645	0.00324953423552552	0.01129544509031843	2.488178883155597
55854	ZC3H15	zinc finger CCCH-type containing 15	0.19440657019701765	0.00325354553433515	0.01130685441127901	2.487643110807454
1861	TOR1A	torsin family 1 member A	0.29205214211902664	0.00328305835120724	0.01140024451770311	2.4837213982995627
10712	ENTREP3	endosomal transmembrane epsin interactor 3	0.3835495550976618	0.0032840936495872	0.01140024451770311	2.483584466985285
5552	SRGN	serglycin	0.4300051240096359	0.00329476487732591	0.01143472885373126	2.4821755723061907
54499	TMCO1	transmembrane and coiled-coil domains 1	0.2210753672525412	0.00332446407541827	0.01152233247144969	2.4782783557286554
401541	CENPP	centromere protein P	0.5289606545013382	0.00333441420624173	0.01154697451605726	2.4769804524049133
51109	RDH11	retinol dehydrogenase 11	0.2045033994286695	0.00333455182833143	0.01154697451605726	2.4769625280328764
60314	MYG1	MYG1 exonuclease	0.2267436688141844	0.00336295592931392	0.01162716149435109	2.4732788239673114
84262	PSMG3	proteasome assembly chaperone 3	0.181143407715524	0.00336370649892366	0.01162716465306574	2.4731819056977757
10758	TRAF3IP2	TRAF3 interacting protein 2	0.29158228109688333	0.0034076463681868	0.01176085066776204	2.4675454808988224
23603	CORO1C	coronin 1C	0.48111286296178846	0.00340768941978869	0.01176085066776204	2.4675399941337623
79027	ZNF655	zinc finger protein 655	0.1675972123115024	0.00341329028157545	0.01177756001495779	2.4668267757923887
8733	GPAA1	glycosylphosphatidylinositol anchor attachment 1	0.200013096146486	0.00341863931679827	0.01179339319473783	2.466146716982646
23741	EID1	EP300 interacting inhibitor of differentiation 1	0.16283212605032787	0.00343359214250201	0.01183707804627832	2.464251293560812
11031	RAB31	RAB31, member RAS oncogene family	0.4787660796417184	0.00343943663479392	0.01185243298253795	2.463512687206628
3953	LEPR	leptin receptor	0.5250088205295778	0.00343957452317236	0.01185243298253795	2.4634952765176474
22827	PUF60	poly(U) binding splicing factor 60	0.190715060440012	0.00344369084311098	0.01186354557394263	2.4629758441979357
400123	LINC00548	long intergenic non-protein coding RNA 548	0.596040859463825	0.00346165530344911	0.01191792980166387	2.4607161794597476
81	ACTN4	actinin alpha 4	0.27628497602402013	0.00346262646263899	0.01191862770429001	2.4605943562601067
10101	NUBP2	NUBP iron-sulfur cluster assembly factor 2, cytosolic	0.16100258711146034	0.00347289167873149	0.01195130906082216	2.459308762345106
2110	ETFDH	electron transfer flavoprotein dehydrogenase	0.31768995939347783	0.00348258847466844	0.01197670670556708	2.45809784157386
80263	TRIM45	tripartite motif containing 45	0.5436012196483924	0.00351779649581892	0.01207102293144944	2.4537292880449155
5202	PFDN2	prefoldin subunit 2	0.19848819542866217	0.00352434118281852	0.01209080551769859	2.4529220552421123
286016	TPI1P2	triosephosphate isomerase 1 pseudogene 2	0.6697504032458864	0.00353574158652999	0.0121209987167384	2.4515194833776044
29958	DMGDH	dimethylglycine dehydrogenase	0.4973654340392809	0.00353704965776647	0.0121209987167384	2.4513588429439213
135112	NCOA7	nuclear receptor coactivator 7	0.39132185058012214	0.00354984295503003	0.01215141563286599	2.4497908596977265
79023	NUP37	nucleoporin 37	0.2896838056059133	0.00355993308661498	0.01218057846313663	2.448558165057178
400916	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10	0.4310655228455731	0.00356358016492099	0.01219036796601776	2.448113467036459
261726	TIPRL	TOR signaling pathway regulator	0.2162849612959663	0.0035660608138191	0.012196163885851	2.447811254856442
445571	ZNG1C	Zn regulated GTPase metalloprotein activator 1C	0.5100252485065807	0.00358424657858198	0.0122502565962553	2.445602120652248
54858	PGPEP1	pyroglutamyl-peptidase I	0.28156798999865923	0.00359977334942312	0.01229519591489818	2.4437248426198206
2039	DMTN	dematin actin binding protein	0.5560450515872455	0.00362277494510035	0.0123654481271371	2.4409586444741294
55968	NSFL1C	NSFL1 cofactor	0.20403625191359964	0.00362353073744926	0.0123654481271371	2.4408680503252853
7965	AIMP2	aminoacyl tRNA synthetase complex interacting multifunctional protein 2	0.3112779333404154	0.00363192768843563	0.01239137669327688	2.43986280685415
84823	LMNB2	lamin B2	0.23948543009805623	0.00363903081554325	0.01240469625254413	2.439014266765035
84217	ZMYND12	zinc finger MYND-type containing 12	0.6200155668311255	0.00366452399389272	0.01248610877532429	2.435982430368455
7165	TPD52L2	TPD52 like 2	0.2839407745538276	0.00370002948500947	0.01259601784734349	2.43179481508817
6598	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	0.2580110226905911	0.00370504541407366	0.01260864249460224	2.4312064643484277
5372	PMM1	phosphomannomutase 1	0.1942391070146595	0.00370536379693082	0.01260864249460224	2.4311691460535414
5359	PLSCR1	phospholipid scramblase 1	0.6108622408892254	0.00370744737356862	0.01261019929036168	2.430925004974149
83940	TATDN1	TatD DNase domain containing 1	0.2545027370759516	0.00375925392566934	0.0127668115583822	2.42489833808176
4140	MARK3	microtubule affinity regulating kinase 3	0.19439784745024571	0.00376691696715863	0.01278940042650145	2.4240139526935356
91942	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2	0.2919542639822694	0.00379193031779305	0.01284614377496315	2.421139652050222
1522	CTSZ	cathepsin Z	0.38948639096582416	0.0037941948292696	0.01284889995676235	2.420880372154724
56926	NCLN	nicalin	0.2792322323417308	0.00380535665122596	0.01288107412931355	2.419604633400457
10498	CARM1	coactivator associated arginine methyltransferase 1	0.5115241148574028	0.00381405988351198	0.01290490156921265	2.4186124924975005
51608	GET4	guided entry of tail-anchored proteins factor 4	0.25668834584529576	0.00382284076727974	0.01292897084616415	2.41761379126477
51024	FIS1	fission, mitochondrial 1	0.2436819018563845	0.0038242683702796	0.01293097938152095	2.4174516384561104
124902108	LOC124902108	uncharacterized LOC124902108	0.4343626936588176	0.00385036030702761	0.01299936620853251	2.4144986284052186
5709	PSMD3	proteasome 26S subunit, non-ATPase 3	0.2056223689847402	0.00389158616126023	0.01311571085639857	2.4098733496567806
64981	MRPL34	mitochondrial ribosomal protein L34	0.2752512848383935	0.00391319379379379	0.013182805330526	2.407468643923697
10490	VTI1B	vesicle transport through interaction with t-SNAREs 1B	0.1890249903464759	0.00391602098881259	0.01318946482876946	2.407154989161785
317649	EIF4E3	eukaryotic translation initiation factor 4E family member 3	0.39367206940848126	0.00392930447748346	0.01322271912470569	2.405684316882389
192111	PGAM5	PGAM family member 5, mitochondrial serine/threonine protein phosphatase	0.21986130755401945	0.00393349365542022	0.01323394503157651	2.4052215459952215
139322	APOOL	apolipoprotein O like	0.39948270589055873	0.00393637919398097	0.01324078102334523	2.404903072354188
10419	PRMT5	protein arginine methyltransferase 5	0.20841460891524752	0.00395767610303149	0.01330376167273914	2.402559751418674
2775	GNAO1	G protein subunit alpha o1	0.6444854198002852	0.00397814487666508	0.01336966999719946	2.4003194047232754
80127	BBOF1	basal body orientation factor 1	0.6025300207153513	0.00398723278423383	0.01339440772871276	2.399328408441687
5300	PIN1	peptidylprolyl cis/trans isomerase, NIMA-interacting 1	0.19803893229691177	0.00399115080828403	0.01340466631366075	2.3989018618004985
11151	CORO1A	coronin 1A	0.20932373839262575	0.00401219902920843	0.01346661046159334	2.396617531498325
4066	LYL1	LYL1 basic helix-loop-helix family member	0.4662720680805602	0.00405186887270506	0.01358505970939376	2.392344617798946
112970	KTI12	KTI12 chromatin associated homolog	0.3021042041770525	0.00405706878788733	0.01359221736607899	2.3917876287396895
5982	RFC2	replication factor C subunit 2	0.2302773873142702	0.00406186372207011	0.01360386662261013	2.391274651523479
286451	YIPF6	Yip1 domain family member 6	0.21812854257947464	0.00406613864201272	0.01361524402798303	2.3908178174258294
6745	SSR1	signal sequence receptor subunit 1	0.2321152937610285	0.00407932435827026	0.01365644739839669	2.389411761364341
389541	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4	0.1907159038320494	0.00408639247071022	0.01367125695011122	2.3886599246153906
5861	RAB1A	RAB1A, member RAS oncogene family	0.294922050402287	0.00409063233452513	0.01367659140083743	2.388209553076179
4241	MELTF	melanotransferrin	0.5427483531810007	0.00409703926540543	0.01369210924508473	2.3875298738142017
5230	PGK1	phosphoglycerate kinase 1	0.2758420435771861	0.0041139545953787	0.01373975791867434	2.385740505807386
81570	CLPB	ClpB family mitochondrial disaggregase	0.3697964556663448	0.00413507960469208	0.01379545809179915	2.3835161253990456
26270	FBXO6	F-box protein 6	0.4568938493455348	0.00413599147234363	0.0137955328464623	2.383420365348815
3912	LAMB1	laminin subunit beta 1	0.5656827914409979	0.00413717253826793	0.01379650528242005	2.3832963667392106
5524	PTPA	protein phosphatase 2 phosphatase activator	0.3170257047245531	0.00414042778717095	0.01380439272979825	2.3829547854467825
139065	SLITRK4	SLIT and NTRK like family member 4	0.6059793805178497	0.00415809029551681	0.01386030098505604	2.381106083927373
84993	UBL7	ubiquitin like 7	0.1807666372930014	0.00418015702188263	0.01391889983027043	2.378807404240193
100271175	RPL21P60	ribosomal protein L21 pseudogene 60	0.49994094290831614	0.00418606867652355	0.01393559243890972	2.3781936509159776
100996351	GNA15-DT	GNA15 divergent transcript	0.6768477568657759	0.00419053874106057	0.01394747980125526	2.3777301399861517
10859	LILRB1	leukocyte immunoglobulin like receptor B1	0.4052578951692383	0.00422430415300383	0.01404442132441563	2.3742448198265773
3033	HADH	hydroxyacyl-CoA dehydrogenase	0.2242710561278282	0.00423708541606565	0.01408125022566495	2.3729327809005762
118472	ZNF511	zinc finger protein 511	0.22090892348412183	0.00424761336711615	0.01411019133089987	2.3718550211567533
5990	RFX2	regulatory factor X2	0.4831039769179492	0.00426326445522963	0.01415392635311193	2.3702577267277962
23478	SEC11A	SEC11 homolog A, signal peptidase complex subunit	0.2025672648343096	0.004278933499441	0.01418095742105373	2.3686644630019846
5203	PFDN4	prefoldin subunit 4	0.3232903672137277	0.00427897361254232	0.01418095742105373	2.3686603917031666
57130	ATP13A1	ATPase 13A1	0.24261982247818	0.00428411937891569	0.01419194608436189	2.368138435860261
6817	SULT1A1	sulfotransferase family 1A member 1	0.5446891384338001	0.00428713656993796	0.01419890843470804	2.3678326814938617
5557	PRIM1	DNA primase subunit 1	0.29408658891329215	0.00429039024662462	0.01420394725539248	2.367503203328673
254359	ZDHHC24	zinc finger DHHC-type containing 24	0.22415716022709595	0.00429048954813112	0.01420394725539248	2.367493151656269
375316	RBM44	RNA binding motif protein 44	0.5762494432510659	0.00432022620414157	0.01428409900367424	2.36449351322246
84752	B3GNT9	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9	0.3970783054057333	0.00437988654373724	0.01446901816685082	2.358537139282895
153769	SH3RF2	SH3 domain containing ring finger 2	0.8866499472394971	0.00440038329933507	0.01452126488780573	2.3565094922556544
55277	FGGY	FGGY carbohydrate kinase domain containing	0.26722213069797784	0.00441258888979813	0.01455534957055912	2.355306532831319
214	ALCAM	activated leukocyte cell adhesion molecule	0.4249275466216984	0.00441722092367005	0.01456753062430843	2.354850879317236
102723728	LOC102723728	nodal modulator 3-like	0.30862233139318085	0.00442746649518737	0.01459511271846038	2.3538447166450136
51182	HSPA14	heat shock protein family A (Hsp70) member 14	0.21922281902611332	0.00447301323808713	0.01472335214828767	2.349399816511071
101927780	LINC01303	long intergenic non-protein coding RNA 1303	0.4431563580260087	0.00449388284690383	0.01478263477316617	2.3473782535916543
101928963	HNRNPD-DT	HNRNPD divergent transcript	0.3825290406526557	0.00450077789163668	0.01480217665379239	2.3467124184804597
51451	LCMT1	leucine carboxyl methyltransferase 1	0.1916402086393639	0.00450835924997938	0.01481564188429838	2.3459814843590188
1312	COMT	catechol-O-methyltransferase	0.32361235253955517	0.00452656138993666	0.01487120676931109	2.3442315852835574
79703	TOP6BL	TOP6B like initiator of meiotic double strand breaks	0.3963975731873712	0.00454142600493483	0.01491372376382367	2.342807757532032
7443	VRK1	VRK serine/threonine kinase 1	0.28441720039339424	0.00456454725763828	0.01498555568545834	2.3406022922283274
55344	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1	0.4343235334148323	0.00456523214789108	0.01498555568545834	2.34053713313853
134429	STARD4	StAR related lipid transfer domain containing 4	0.4669884546701043	0.00457159231981491	0.01500325790950685	2.339932505562201
55732	FIRRM	FIGNL1 interacting regulator of recombination and mitosis	0.2681188682700794	0.00457899480111072	0.01502119487420205	2.3392298495603585
29099	COMMD9	COMM domain containing 9	0.2793893799488997	0.00458565162267029	0.01503569945730854	2.3385989422137827
4763	NF1	neurofibromin 1	0.2471455980344131	0.00459375624095612	0.01505369940782368	2.3378320535502954
91543	RSAD2	radical S-adenosyl methionine domain containing 2	1.9522967560013924	0.00460250345345051	0.01507841720623578	2.3370058769545423
80055	PGAP1	post-GPI attachment to proteins inositol deacylase 1	0.4917172366487553	0.00460765320115425	0.01508967507388144	2.3365202158897267
11172	INSL6	insulin like 6	0.6261379993420128	0.00462408568606838	0.01513709771864092	2.3349741268708564
51657	STYXL1	serine/threonine/tyrosine interacting like 1	0.3191473530874338	0.00462676065197695	0.0151407688449003	2.3347229665070808
163590	TOR1AIP2	torsin 1A interacting protein 2	0.1985077522498664	0.00462715953093664	0.0151407688449003	2.334685527037575
81532	MOB2	MOB kinase activator 2	0.24335170775550097	0.00464187484229922	0.01518571584139654	2.333306573494835
7225	TRPC6	transient receptor potential cation channel subfamily C member 6	0.828212602742897	0.00465574975580312	0.01522468452719933	2.332010370839809
11222	MRPL3	mitochondrial ribosomal protein L3	0.2171349303582441	0.00467163318806026	0.01526649011643836	2.3305312649229197
56920	SEMA3G	semaphorin 3G	0.5591057969843604	0.00468244201689122	0.01529584576284391	2.329527591827813
7038	TG	thyroglobulin	0.6171448804382016	0.00469443790753158	0.01532534875727527	2.328416400899755
55071	C9orf40	chromosome 9 open reading frame 40	0.34481730525108967	0.00470307315661788	0.01534385037003438	2.3276182657216316
143458	LDLRAD3	low density lipoprotein receptor class A domain containing 3	0.5832952750713055	0.00470829084517533	0.01535764269372647	2.327136717333848
88745	RRP36	ribosomal RNA processing 36	0.23978862025503744	0.00471239701216954	0.01536691492191595	2.326758128040308
81605	URM1	ubiquitin related modifier 1	0.16490703028493103	0.00473047101331264	0.01541702152058818	2.3250956143788284
1890	TYMP	thymidine phosphorylase	0.45205277826200824	0.00476429327816432	0.01550860035741025	2.3220015122673283
51114	ZDHHC9	zinc finger DHHC-type palmitoyltransferase 9	0.30606387501911864	0.00478196278896947	0.0155488978735674	2.3203938076865973
3735	KARS1	lysyl-tRNA synthetase 1	0.16048454453830752	0.00480216349336799	0.01560149890702505	2.3185630581359606
11018	TMED1	transmembrane p24 trafficking protein 1	0.2273636176498851	0.00480910859445487	0.01561902002391607	2.3179354160141465
488	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	0.298188963314413	0.00484141852255852	0.01571586464731744	2.315027372599522
27202	C5AR2	complement C5a receptor 2	0.5233457264030766	0.00484419249971003	0.01572157892247388	2.314778607085401
2157	F8	coagulation factor VIII	0.34124536093006375	0.00485876728539306	0.01576228416574909	2.313473901325952
90203	SNX21	sorting nexin family member 21	0.4341333512075664	0.00486092228568501	0.0157659775514376	2.31328132218157
22998	LIMCH1	LIM and calponin homology domains 1	0.6506432623447357	0.00488405782414541	0.01583108398171273	2.3112192029256375
79797	ZNF408	zinc finger protein 408	0.2888897471372385	0.00490847398010029	0.01589603830750076	2.3090535068653466
4940	OAS3	2'-5'-oligoadenylate synthetase 3	0.7233971913132261	0.00491147841917272	0.01590002719293862	2.3087877598844995
4509	ATP8	ATP synthase F0 subunit 8	0.28061425762688263	0.00492367709506544	0.01593551986791456	2.3077104367378043
6624	FSCN1	fascin actin-bundling protein 1	0.525754805540172	0.00492449688761537	0.01593551986791456	2.3076381326980524
2357	FPR1	formyl peptide receptor 1	0.6170242918817351	0.00492972444193262	0.01594910848860555	2.307177355913997
