gene_id	limma_logFC	limma_AveExpr	limma_t	limma_pvalue	limma_padj	limma_B	ensembl_gene_id	limma_significant
ENSG00000237649	2.51813132548894	1.6002912165912242	8.834267449749541	1.6416226739737167e-10	5.304493265277572e-8	13.918651183085856	ENSG00000237649	upregulated
ENSG00000161888	2.686289943857084	0.5879036871778341	8.81349159871196	1.7362834911173602e-10	5.388153266569613e-8	13.70957799497959	ENSG00000161888	upregulated
ENSG00000111291	3.2646687953447535	0.1232106357550097	8.813346097712467	1.7369933161088373e-10	5.388153266569613e-8	13.582932710890383	ENSG00000111291	upregulated
ENSG00000116898	0.585102560057785	5.230409537970403	8.77400806617636	1.9401388297514158e-10	5.9003045587146e-8	13.66618581235627	ENSG00000116898	not_significant
ENSG00000135451	3.253682231213828	0.9142605213988715	8.773141097752546	2.046110200997108e-10	6.102917157204835e-8	13.599122531476798	ENSG00000135451	upregulated
ENSG00000211956	3.906435988098816	5.991117359557239	8.818543858466978	2.1048911252559898e-10	6.159785160890641e-8	13.63945377358614	ENSG00000211956	upregulated
ENSG00000108641	1.5823244465836337	0.8327191841606163	8.705460461948649	2.353612436237165e-10	6.572456125185792e-8	13.494315455011611	ENSG00000108641	upregulated
ENSG00000239672	1.140731539378852	3.61382641453968	8.7044084832111	2.360611662539637e-10	6.572456125185792e-8	13.59959499151749	ENSG00000239672	upregulated
ENSG00000122952	2.1520722706193665	3.710049975702194	8.733706008640892	2.3730338040645025e-10	6.572456125185792e-8	13.603935604053046	ENSG00000122952	upregulated
ENSG00000131153	2.6025017352961237	2.1579867663282393	8.700664443602225	2.535822820273684e-10	6.900107358323655e-8	13.546938850748544	ENSG00000131153	upregulated
ENSG00000169679	2.863605794086071	3.0388702451259095	8.69529491840521	2.701835235334511e-10	7.107309091180804e-8	13.5041902872201	ENSG00000169679	upregulated
ENSG00000051341	2.033181978378285	1.804778438681997	8.656396029080371	2.703618545323452e-10	7.107309091180804e-8	13.46658745247089	ENSG00000051341	upregulated
ENSG00000171320	2.3838577328606974	0.554021476658092	8.576787719527266	3.38776409401283e-10	8.596147573939012e-8	13.09216457869349	ENSG00000171320	upregulated
ENSG00000178741	0.6737844848486869	6.616797427244087	8.575909142142395	3.396223368722882e-10	8.596147573939012e-8	13.062678628535856	ENSG00000178741	not_significant
ENSG00000157450	-0.6654408970991472	5.915261855160563	-8.571782701722944	3.4362420991890315e-10	8.596147573939012e-8	13.065858343590305	ENSG00000157450	not_significant
ENSG00000211897	4.086173501289313	7.130858778291337	8.629137657118951	3.5604451077745757e-10	8.765476765330742e-8	13.081266522717556	ENSG00000211897	upregulated
ENSG00000211945	3.571164906130026	4.795988973461869	8.611398505920592	3.740965253496744e-10	9.065995481521016e-8	13.125329489075177	ENSG00000211945	upregulated
ENSG00000111775	0.6059143552076547	6.004844778180578	8.5127226051945	4.0644182222958545e-10	9.672330586089201e-8	12.88758675848574	ENSG00000111775	not_significant
ENSG00000157456	3.2599245082732002	2.211588100455863	8.545425391900784	4.115885355782639e-10	9.672330586089201e-8	13.078509764143742	ENSG00000157456	upregulated
ENSG00000112984	3.1753266326216267	1.0156787678971406	8.48941723264184	4.601397588708863e-10	1.0484116581011367e-7	12.8591220565175	ENSG00000112984	upregulated
ENSG00000143228	1.9566634945413066	1.3800269640806415	8.46768918283701	4.620830030492941e-10	1.0484116581011367e-7	12.92021551143692	ENSG00000143228	upregulated
ENSG00000211673	3.8366019599076213	5.064186119540772	8.532462302158871	4.664113759444129e-10	1.0484116581011367e-7	12.89874045253546	ENSG00000211673	upregulated
ENSG00000211598	3.0673411769350505	6.83662447374241	8.51847985101803	4.850328224805446e-10	1.074694153810464e-7	12.752945289753335	ENSG00000211598	upregulated
ENSG00000116288	0.5684608355079934	7.553791485980432	8.436127364118434	5.056340616391496e-10	1.1045611684539734e-7	12.681169906227758	ENSG00000116288	not_significant
ENSG00000244437	3.105843383594525	5.7481995427228405	8.492819317214497	5.211951444679022e-10	1.1227412070412727e-7	12.720486612075545	ENSG00000244437	upregulated
ENSG00000099958	2.5334362802202977	2.449301269270152	8.441587142557259	5.343589407916396e-10	1.1353297495449767e-7	12.836911025082774	ENSG00000099958	upregulated
ENSG00000109805	3.0449252655850128	1.5852786688511171	8.419727719441129	5.698024611885205e-10	1.1911399770839e-7	12.72632545659657	ENSG00000109805	upregulated
ENSG00000211666	3.160809332029962	6.26428843519159	8.457196411833985	5.759864492668762e-10	1.1911399770839e-7	12.59896665155485	ENSG00000211666	upregulated
ENSG00000124721	1.8045832153965193	-0.3294483900454794	8.379485615806713	5.945200310750567e-10	1.2132902213123853e-7	12.403955821333048	ENSG00000124721	upregulated
ENSG00000118193	2.4163431052118027	0.5535297744366123	8.367098183646707	6.159846113718119e-10	1.235235891139304e-7	12.535268670967236	ENSG00000118193	upregulated
ENSG00000106799	-1.04334090564707	5.849984436805119	-8.36415345891645	6.212018021203463e-10	1.235235891139304e-7	12.483441753658287	ENSG00000106799	downregulated
ENSG00000211677	3.4175137116982173	8.515788062395776	8.4252834715436	6.300288176200722e-10	1.2369299950996608e-7	12.511360000726144	ENSG00000211677	upregulated
ENSG00000137309	0.9159812446452813	6.000194632847757	8.343140464027982	6.597556842870459e-10	1.277693428628268e-7	12.40535929943687	ENSG00000137309	not_significant
ENSG00000075218	2.888642082703164	0.9716422013048335	8.347960218554254	6.672673611791729e-10	1.277693428628268e-7	12.511167622021171	ENSG00000075218	upregulated
ENSG00000164687	1.2322967653212298	2.731844520553815	8.322733463376949	6.995219258688343e-10	1.3231201305153194e-7	12.569685109209452	ENSG00000164687	upregulated
ENSG00000241351	2.7852867256793745	6.07864300450034	8.38300159290294	7.096538304298336e-10	1.3261121578273156e-7	12.386461917072918	ENSG00000241351	upregulated
ENSG00000123080	1.1161945668533764	2.8724792337874825	8.298196124808149	7.505724490083778e-10	1.3858784147761832e-7	12.496918747415467	ENSG00000123080	upregulated
ENSG00000211659	4.399336481251972	5.80239564191255	8.354521896856703	7.689779813278329e-10	1.4031586459287868e-7	12.37689247080444	ENSG00000211659	upregulated
ENSG00000110063	0.6916285415846577	5.0793653846640385	8.284202176997336	7.813634777602059e-10	1.409179946518697e-7	12.286237851531718	ENSG00000110063	not_significant
ENSG00000138180	3.261180871672098	1.0981256513789577	8.300549935964005	7.983593745041805e-10	1.4232820573057288e-7	12.350400148246859	ENSG00000138180	upregulated
ENSG00000094804	2.8027041742562915	2.009315295488232	8.297952683557007	8.078843431366054e-10	1.423694254860982e-7	12.423244730822095	ENSG00000094804	upregulated
ENSG00000180879	0.6335579352647116	7.306924620561975	8.268709813730016	8.16948992151047e-10	1.423694254860982e-7	12.195629771107985	ENSG00000180879	not_significant
ENSG00000164045	2.959899788601624	0.17383790629822732	8.259385319552786	8.391551839690616e-10	1.4461441003733497e-7	12.164903698440476	ENSG00000164045	upregulated
ENSG00000184164	0.9378072264777959	6.034064351254148	8.226220894487371	9.232183782054449e-10	1.573529345710599e-7	12.068426593969683	ENSG00000184164	not_significant
ENSG00000136810	0.8652167007594169	6.167803705121485	8.207849619471402	9.734112671427376e-10	1.6245075142138404e-7	12.011607446599541	ENSG00000136810	not_significant
ENSG00000111665	2.200783588398838	1.5603620719823874	8.207612791133075	9.74076072352593e-10	1.6245075142138404e-7	12.221036507694386	ENSG00000111665	upregulated
ENSG00000165283	0.48605526534745813	6.181504569601298	8.201602645741168	9.911022549830745e-10	1.6353187207220728e-7	11.990880192732329	ENSG00000165283	not_significant
ENSG00000184661	3.2554964018255346	1.0638692012994806	8.204836732352945	1.0514811042595656e-9	1.716681255480617e-7	12.08727641567163	ENSG00000184661	upregulated
ENSG00000100526	2.55246519276674	1.708879234089148	8.163459989473704	1.1557222190555624e-9	1.867213710161643e-7	12.065209970335511	ENSG00000100526	upregulated
ENSG00000167395	-0.9481782855627658	4.5414884250395895	-8.144144590231042	1.1699218303551768e-9	1.8706688235885351e-7	11.941999263463584	ENSG00000167395	not_significant
ENSG00000176390	-0.7131915680395124	6.665804296519976	-8.128891014018581	1.2226695582416843e-9	1.9171181884501128e-7	11.785269306994653	ENSG00000176390	not_significant
ENSG00000224373	3.606143469351423	4.843860358535107	8.190401342421158	1.2236924607128381e-9	1.9171181884501128e-7	11.947340603007259	ENSG00000224373	upregulated
ENSG00000097021	1.4755307082161648	3.8145964778501993	8.117387622502463	1.2664677710500198e-9	1.9417991531471559e-7	11.92750450910083	ENSG00000097021	upregulated
ENSG00000116221	0.4990998937080793	5.878949156271769	8.115181901777415	1.2721318136682183e-9	1.9417991531471559e-7	11.74927210032536	ENSG00000116221	not_significant
ENSG00000128228	1.1465406090370411	5.849995810603986	8.11829350830921	1.2770052457834293e-9	1.9417991531471559e-7	11.754010874257279	ENSG00000128228	upregulated
ENSG00000163513	-0.7756860236307936	8.069781044226458	-8.07960278950656	1.4101805436851998e-9	2.0986843290913152e-7	11.67051962994476	ENSG00000163513	not_significant
ENSG00000184897	0.8666742587708933	7.357151618636152	8.078286896484443	1.415567995216111e-9	2.0986843290913152e-7	11.647082010139943	ENSG00000184897	not_significant
ENSG00000211949	2.9525647271640505	6.63919580599277	8.135589158539942	1.4300966928923344e-9	2.0986843290913152e-7	11.672831650939472	ENSG00000211949	upregulated
ENSG00000165304	3.0316002841578378	1.0376307390557888	8.09391436962366	1.4343039257490614e-9	2.0986843290913152e-7	11.796974702943015	ENSG00000165304	upregulated
ENSG00000140534	2.497265545188101	-0.344779608585466	8.054793008962703	1.5153455339466957e-9	2.1778797066911308e-7	11.531536172181982	ENSG00000140534	upregulated
ENSG00000145386	3.4457924861257436	2.3883723913532897	8.095465608921128	1.5196570057840393e-9	2.1778797066911308e-7	11.823606142861458	ENSG00000145386	upregulated
ENSG00000166562	1.2206099050663033	5.973781103209226	8.065330698268733	1.5335833660669736e-9	2.1778797066911308e-7	11.570136123667128	ENSG00000166562	upregulated
ENSG00000110925	-0.6932781604255398	4.439670935047596	-8.045891359536082	1.5549872009376607e-9	2.1778797066911308e-7	11.664039977552335	ENSG00000110925	not_significant
ENSG00000249915	-0.8591552079820657	1.9942536459592153	-8.043512922913228	1.5657559271523106e-9	2.1778797066911308e-7	11.787118238052058	ENSG00000249915	not_significant
ENSG00000164104	0.9391816590723732	7.888315690162433	8.04199257666456	1.5726790918723834e-9	2.1778797066911308e-7	11.5553433212823	ENSG00000164104	not_significant
ENSG00000243466	3.2111714656864585	6.372602951911487	8.096346001949415	1.5992826301923656e-9	2.195121557016247e-7	11.576063945349382	ENSG00000243466	upregulated
ENSG00000138160	2.080539567127532	3.0021714383049534	8.030691346053825	1.7216922869597861e-9	2.3287253440484692e-7	11.686755282521395	ENSG00000138160	upregulated
ENSG00000070010	0.49341230439956174	5.7624726200438925	8.009826939632504	1.7266499971990583e-9	2.3287253440484692e-7	11.448592859054681	ENSG00000070010	not_significant
ENSG00000134825	0.6233483107343751	5.533280704179012	7.991312565980896	1.8221157646087905e-9	2.4362944404381327e-7	11.407714225476365	ENSG00000134825	not_significant
ENSG00000211962	3.410635256646997	4.839450298805319	8.045216674403111	1.8505912045693055e-9	2.4532196224675155e-7	11.529927324270679	ENSG00000211962	upregulated
ENSG00000129195	2.426952452032327	-0.26957932066917917	7.975976066921493	1.905235909871148e-9	2.5042549967882637e-7	11.341530744954309	ENSG00000129195	upregulated
ENSG00000147684	0.6381569874284168	6.430944687435058	7.966094994196719	1.9608142290452375e-9	2.5556494699572803e-7	11.306630558116527	ENSG00000147684	not_significant
ENSG00000163808	2.1954857507660632	1.8551494941918707	7.9572177131018655	2.0201380033823335e-9	2.611028369371666e-7	11.536022172210306	ENSG00000163808	upregulated
ENSG00000074842	0.9831523085974876	6.883344982482422	7.951614013799805	2.045248625903092e-9	2.621636875021236e-7	11.269862185753647	ENSG00000074842	not_significant
ENSG00000110717	0.4836099223070187	6.40219565356625	7.947744199936476	2.0684299020913045e-9	2.629618670609519e-7	11.252642079870162	ENSG00000110717	not_significant
ENSG00000011426	2.579696559978485	0.9441510109710026	7.937341805832143	2.137556251923021e-9	2.69540629815659e-7	11.417389143587261	ENSG00000011426	upregulated
ENSG00000121073	0.6720723991264919	5.759402677789227	7.930295888839511	2.17630209768226e-9	2.722132704439666e-7	11.218201138746632	ENSG00000121073	not_significant
ENSG00000139734	2.9563048087413852	-0.24262890438583948	7.8803058436193885	2.518001987032013e-9	3.124336865509322e-7	11.077130073369595	ENSG00000139734	upregulated
ENSG00000126787	3.830314514076436	1.2704661078189499	7.906840607327988	2.5586607374917807e-9	3.128621624972677e-7	11.258480648505063	ENSG00000126787	upregulated
ENSG00000174371	2.500631300265899	1.066632069458353	7.875266607989263	2.56179849369136e-9	3.128621624972677e-7	11.25918895821786	ENSG00000174371	upregulated
ENSG00000165480	3.109637993681241	0.8547358109523184	7.883614557832789	2.636225205391164e-9	3.1943635105950746e-7	11.20168675941552	ENSG00000165480	upregulated
ENSG00000141759	0.42386232980648586	6.339535935321687	7.859761283709113	2.673749186190166e-9	3.214717044791432e-7	10.995858304938368	ENSG00000141759	not_significant
ENSG00000134690	1.6927813021973839	2.516923641023049	7.851192893501297	2.7415566745500865e-9	3.270888001713219e-7	11.242451634272332	ENSG00000134690	upregulated
ENSG00000051180	2.3478631113644326	2.0715411628397398	7.863656287112895	2.768731295213977e-9	3.278093312119754e-7	11.238510207352476	ENSG00000051180	upregulated
ENSG00000198093	-0.8958088479801667	2.642267231879829	-7.838560235083342	2.8447184356515985e-9	3.3425441618906283e-7	11.202451062083167	ENSG00000198093	not_significant
ENSG00000143870	0.8912483339224533	7.613783042553577	7.833350272269511	2.888401540803459e-9	3.3682709133640026e-7	10.94017906029163	ENSG00000143870	not_significant
ENSG00000100902	0.8052105191321175	3.864403674984852	7.830798162576932	2.9100470818231873e-9	3.3682709133640026e-7	11.092313478451752	ENSG00000100902	not_significant
ENSG00000142507	0.6382776630287132	7.24042475901355	7.827548598193222	2.93784598746437e-9	3.3752586122646204e-7	10.913894544847658	ENSG00000142507	not_significant
ENSG00000135916	1.5450658286617776	6.5845554764211665	7.853118783117417	2.9795587663428795e-9	3.3800467762721276e-7	10.904549128231128	ENSG00000135916	upregulated
ENSG00000203760	1.3787816130772506	2.415819202357405	7.822038509462977	2.985599022239081e-9	3.3800467762721276e-7	11.160926607747705	ENSG00000203760	upregulated
ENSG00000161791	-0.8778257267447369	4.755917405420426	-7.815776555761503	3.0408232974481363e-9	3.417620966914536e-7	10.969818803648993	ENSG00000161791	not_significant
ENSG00000140451	1.6301299772500681	1.8145207445384202	7.81282631563991	3.067198909595465e-9	3.4224643948076016e-7	11.134233003901121	ENSG00000140451	upregulated
ENSG00000140264	0.5294976895606176	8.505801244598365	7.787772063305356	3.3007373970421476e-9	3.6567455020088366e-7	10.83277267859459	ENSG00000140264	not_significant
ENSG00000157045	0.4683142969276961	4.861086401382755	7.784852272504533	3.3291002605935434e-9	3.6620102866528975e-7	10.857493765729286	ENSG00000157045	not_significant
ENSG00000176340	0.6880687393505864	5.600353783461069	7.761521078774382	3.5647897992772075e-9	3.893654210337288e-7	10.73335328591966	ENSG00000176340	not_significant
ENSG00000119333	1.1774678298119916	4.0577617587831085	7.755463714121042	3.6286977191045326e-9	3.9357413722595315e-7	10.85778882759971	ENSG00000119333	upregulated
ENSG00000180596	1.8209107486347047	2.6466280000100038	7.750042616536135	3.7007264642976213e-9	3.9859907959205626e-7	10.946879702507204	ENSG00000180596	upregulated
ENSG00000092871	-0.6416945147702693	4.778295629639254	-7.738346707244468	3.815632135712144e-9	4.0423278860804177e-7	10.737142681899746	ENSG00000092871	not_significant
ENSG00000124562	0.5076698308471652	6.54560075336101	7.737761319261801	3.822194813458953e-9	4.0423278860804177e-7	10.638775270873989	ENSG00000124562	not_significant
ENSG00000125656	0.48839423506456825	6.103587367933556	7.736645685109195	3.8347336442655e-9	4.0423278860804177e-7	10.638593447285535	ENSG00000125656	not_significant
ENSG00000274997	2.568919415886234	-0.2499086118217311	7.734648670267733	3.85728257343586e-9	4.0423278860804177e-7	10.697092248603052	ENSG00000274997	upregulated
ENSG00000072506	0.5228949174705795	6.061288735769986	7.712867412599641	4.112114504700262e-9	4.264323795849149e-7	10.569880727902497	ENSG00000072506	not_significant
ENSG00000211966	2.9068222524653855	4.917497347092709	7.7663371986092615	4.124104251304786e-9	4.264323795849149e-7	10.707749201262367	ENSG00000211966	upregulated
ENSG00000277224	2.126286933459488	0.03854235073480453	7.69128795600014	4.381402536263006e-9	4.5003677706913396e-7	10.638427216700627	ENSG00000277224	upregulated
ENSG00000169607	2.990187787748904	0.5343026222120875	7.7009397116495055	4.4263891217714626e-9	4.5166641630707484e-7	10.681020147060487	ENSG00000169607	upregulated
ENSG00000049656	0.5441312743894962	7.424899662899003	7.6783274107023205	4.551647893330564e-9	4.5980258783114376e-7	10.480367821823274	ENSG00000049656	not_significant
ENSG00000171222	0.6632838989467622	6.8697517734551825	7.677300817682277	4.5654157656993e-9	4.5980258783114376e-7	10.465617288406227	ENSG00000171222	not_significant
ENSG00000211632	3.033635234783071	1.0294191688731937	7.675182833670081	4.872971591655878e-9	4.876115444295655e-7	10.641817173460998	ENSG00000211632	upregulated
ENSG00000168701	0.5415000653754323	5.778416388857144	7.649182273576936	4.959364959487765e-9	4.930753238567643e-7	10.393024117113825	ENSG00000168701	not_significant
ENSG00000143603	3.854451035787393	0.7967373517534329	7.673519000907001	5.024216272809907e-9	4.947804164766292e-7	10.57390338409895	ENSG00000143603	upregulated
ENSG00000183010	2.982481724113653	1.462492803729553	7.667066865872937	5.040316299375075e-9	4.947804164766292e-7	10.640593547043684	ENSG00000183010	upregulated
ENSG00000093009	2.745613732032426	1.9310088915305272	7.630227093301194	5.632995360035223e-9	5.494827549317378e-7	10.551794267941203	ENSG00000093009	upregulated
ENSG00000065328	3.2967189828024197	1.5389432559194127	7.628378582608938	5.732434048534726e-9	5.55687825579835e-7	10.519353418404812	ENSG00000065328	upregulated
ENSG00000065413	-0.5588824501512466	8.228633322094588	-7.581508263796137	6.05459390495898e-9	5.832717482354893e-7	10.218922209511735	ENSG00000065413	not_significant
ENSG00000211947	3.010986204299223	5.515918321436509	7.62599758940554	6.192752718486388e-9	5.928987324921228e-7	10.262272489406403	ENSG00000211947	upregulated
ENSG00000112742	2.304989575012039	0.8493940134074978	7.553240290320811	6.581788867972172e-9	6.262794192775974e-7	10.350608214078882	ENSG00000112742	upregulated
ENSG00000186185	2.881348890789301	0.1910344629151395	7.5495553100742	6.717273347274794e-9	6.352738391233663e-7	10.25012363904623	ENSG00000186185	upregulated
ENSG00000126432	0.6116078722858465	7.013583332046596	7.544276908840996	6.758472594458353e-9	6.352964238790852e-7	10.076036271111136	ENSG00000126432	not_significant
ENSG00000137563	2.1297586473677734	2.6335167989596147	7.554288685625613	6.913694138360767e-9	6.459722655781656e-7	10.34211828534666	ENSG00000137563	upregulated
ENSG00000089685	3.5415818978300937	2.675992467903897	7.572501984143242	7.108730171202033e-9	6.60217993744572e-7	10.328255954345003	ENSG00000089685	upregulated
ENSG00000166803	2.8201139080208177	-0.05981712453070006	7.523737769674726	7.181648957425735e-9	6.607870233224068e-7	10.152385601086133	ENSG00000166803	upregulated
ENSG00000117724	1.9350942512928155	2.680086540562418	7.533364257662419	7.241815603082e-9	6.607870233224068e-7	10.292681632182827	ENSG00000117724	upregulated
ENSG00000073111	1.5441427922902862	4.580371920973254	7.542871172130872	7.242668856531861e-9	6.607870233224068e-7	10.12998834917573	ENSG00000073111	upregulated
ENSG00000118707	-0.8199458776866564	5.085723261244295	-7.509134654009755	7.498739117657238e-9	6.801487936541742e-7	10.038772796887976	ENSG00000118707	not_significant
ENSG00000170312	2.692185075936911	2.1981205416007246	7.528713146555164	7.655854514960676e-9	6.903622298083725e-7	10.256918977259915	ENSG00000170312	upregulated
ENSG00000092621	1.442665780862626	3.381044205474533	7.49220266211215	7.884178573116144e-9	7.057576723845138e-7	10.157155896536606	ENSG00000092621	upregulated
ENSG00000077152	1.4258354662851525	2.095228429033393	7.4907745369743814	7.917590908762437e-9	7.057576723845138e-7	10.218635901736649	ENSG00000077152	upregulated
ENSG00000279799	0.8334056635321792	1.06612810534712	7.4870251161507415	8.005995360931945e-9	7.095599317031684e-7	10.188783993925512	ENSG00000279799	not_significant
